Time : 2/2/2017 4:02:55 AM
14.12295 INFO Goes into Track mode.
14.12297 INFO Goes into Escape mode.
14.1395 INFO Goes into Track mode.
14.13951 INFO Goes into Escape mode.
14.1561 INFO Goes into Track mode.
14.15612 INFO Goes into Escape mode.
14.18936 INFO Goes into Track mode.
14.18937 INFO Goes into Escape mode.
14.2058 INFO Goes into Track mode.
14.20582 INFO Goes into Escape mode.
14.22235 INFO Goes into Track mode.
14.22236 INFO Goes into Escape mode.
14.2389 INFO Goes into Track mode.
14.23892 INFO Goes into Escape mode.
14.27205 INFO Goes into Track mode.
14.27206 INFO Goes into Escape mode.
14.28861 INFO Goes into Track mode.
14.28862 INFO Goes into Escape mode.
14.30519 INFO Goes into Track mode.
14.30521 INFO Goes into Escape mode.
14.32172 INFO Goes into Track mode.
14.32174 INFO Goes into Escape mode.
14.33828 INFO Goes into Track mode.
14.3383 INFO Goes into Escape mode.
14.37144 INFO Goes into Track mode.
14.37145 INFO Goes into Escape mode.
14.38801 INFO Goes into Track mode.
14.38802 INFO Goes into Escape mode.
14.40458 INFO Goes into Track mode.
14.40459 INFO Goes into Escape mode.
14.42114 INFO Goes into Track mode.
14.42115 INFO Goes into Escape mode.
14.43772 INFO Goes into Track mode.
14.43773 INFO Goes into Escape mode.
14.47108 INFO Goes into Track mode.
14.47109 INFO Goes into Escape mode.
14.48741 INFO Goes into Track mode.
14.48742 INFO Goes into Escape mode.
14.50399 INFO Goes into Track mode.
14.504 INFO Goes into Escape mode.
14.53704 INFO Goes into Track mode.
20.03714 INFO Goes into Escape mode.
20.0703 INFO Goes into Track mode.
20.07032 INFO Goes into Escape mode.
20.08712 INFO Goes into Track mode.
20.08715 INFO Goes into Escape mode.
20.10341 INFO Goes into Track mode.
20.10343 INFO Goes into Escape mode.
20.11996 INFO Goes into Track mode.
20.12 INFO Goes into Escape mode.
20.13655 INFO Goes into Track mode.
20.13656 INFO Goes into Escape mode.
20.16967 INFO Goes into Track mode.
20.16969 INFO Goes into Escape mode.
20.18625 INFO Goes into Track mode.
20.18627 INFO Goes into Escape mode.
20.20289 INFO Goes into Track mode.
20.20291 INFO Goes into Escape mode.
20.21938 INFO Goes into Track mode.
20.2194 INFO Goes into Escape mode.
20.23591 INFO Goes into Track mode.
20.23594 INFO Goes into Escape mode.
20.26906 INFO Goes into Track mode.
20.26908 INFO Goes into Escape mode.
20.28566 INFO Goes into Track mode.
20.28568 INFO Goes into Escape mode.
20.30221 INFO Goes into Track mode.
20.30223 INFO Goes into Escape mode.
20.31875 INFO Goes into Track mode.
20.31877 INFO Goes into Escape mode.
20.35188 INFO Goes into Track mode.
20.3519 INFO Goes into Escape mode.
20.36856 INFO Goes into Track mode.
20.36857 INFO Goes into Escape mode.
20.38503 INFO Goes into Track mode.
20.38505 INFO Goes into Escape mode.
20.40158 INFO Goes into Track mode.
20.40161 INFO Goes into Escape mode.
20.41816 INFO Goes into Track mode.
20.41818 INFO Goes into Escape mode.
20.45131 INFO Goes into Track mode.
20.45133 INFO Goes into Escape mode.
20.4679 INFO Goes into Track mode.
20.46792 INFO Goes into Escape mode.
20.48444 INFO Goes into Track mode.
20.48446 INFO Goes into Escape mode.
20.50103 INFO Goes into Track mode.
20.50105 INFO Goes into Escape mode.
20.51756 INFO Goes into Track mode.
20.51759 INFO Goes into Escape mode.
20.55068 INFO Goes into Track mode.
20.5507 INFO Goes into Escape mode.
20.56727 INFO Goes into Track mode.
20.56729 INFO Goes into Escape mode.
20.58383 INFO Goes into Track mode.
20.58385 INFO Goes into Escape mode.
20.60043 INFO Goes into Track mode.
20.60045 INFO Goes into Escape mode.
20.61695 INFO Goes into Track mode.
20.61697 INFO Goes into Escape mode.
20.65014 INFO Goes into Track mode.
20.65016 INFO Goes into Escape mode.
20.66673 INFO Goes into Track mode.
20.66675 INFO Goes into Escape mode.
20.68324 INFO Goes into Track mode.
20.68326 INFO Goes into Escape mode.
20.69988 INFO Goes into Track mode.
20.6999 INFO Goes into Escape mode.
20.71634 INFO Goes into Track mode.
20.71636 INFO Goes into Escape mode.
20.74949 INFO Goes into Track mode.
20.74951 INFO Goes into Escape mode.
20.7661 INFO Goes into Track mode.
20.76612 INFO Goes into Escape mode.
20.78263 INFO Goes into Track mode.
20.78266 INFO Goes into Escape mode.
20.79919 INFO Goes into Track mode.
20.79921 INFO Goes into Escape mode.
20.81575 INFO Goes into Track mode.
20.81577 INFO Goes into Escape mode.
20.84889 INFO Goes into Track mode.
20.84891 INFO Goes into Escape mode.
20.86559 INFO Goes into Track mode.
20.86561 INFO Goes into Escape mode.
20.88207 INFO Goes into Track mode.
20.88209 INFO Goes into Escape mode.
20.89859 INFO Goes into Track mode.
20.89861 INFO Goes into Escape mode.
20.93171 INFO Goes into Track mode.
20.93179 INFO Goes into Escape mode.
20.94854 INFO Goes into Track mode.
20.94856 INFO Goes into Escape mode.
20.96485 INFO Goes into Track mode.
20.96487 INFO Goes into Escape mode.
20.98141 INFO Goes into Track mode.
20.98143 INFO Goes into Escape mode.
20.99799 INFO Goes into Track mode.
20.99801 INFO Goes into Escape mode.
21.03123 INFO Goes into Track mode.
21.03125 INFO Goes into Escape mode.
21.04768 INFO Goes into Track mode.
21.0477 INFO Goes into Escape mode.
21.06446 INFO Goes into Track mode.
21.06448 INFO Goes into Escape mode.
21.08087 INFO Goes into Track mode.
21.08089 INFO Goes into Escape mode.
21.09747 INFO Goes into Track mode.
21.09748 INFO Goes into Escape mode.
21.13066 INFO Goes into Track mode.
21.13067 INFO Goes into Escape mode.
21.14721 INFO Goes into Track mode.
21.14722 INFO Goes into Escape mode.
21.16378 INFO Goes into Track mode.
21.16379 INFO Goes into Escape mode.
21.18036 INFO Goes into Track mode.
21.18037 INFO Goes into Escape mode.
21.19703 INFO Goes into Track mode.
21.19705 INFO Goes into Escape mode.
21.23005 INFO Goes into Track mode.
21.23006 INFO Goes into Escape mode.
21.24661 INFO Goes into Track mode.
21.24665 INFO Goes into Escape mode.
21.26316 INFO Goes into Track mode.
21.26318 INFO Goes into Escape mode.
21.27973 INFO Goes into Track mode.
21.27975 INFO Goes into Escape mode.
21.2963 INFO Goes into Track mode.
21.29631 INFO Goes into Escape mode.
21.32945 INFO Goes into Track mode.
21.32946 INFO Goes into Escape mode.
21.34602 INFO Goes into Track mode.
21.34603 INFO Goes into Escape mode.
21.36262 INFO Goes into Track mode.
21.36264 INFO Goes into Escape mode.
21.37908 INFO Goes into Track mode.
21.37911 INFO Goes into Escape mode.
21.41219 INFO Goes into Track mode.
21.41221 INFO Goes into Escape mode.
21.42873 INFO Goes into Track mode.
21.42875 INFO Goes into Escape mode.
21.44532 INFO Goes into Track mode.
21.44535 INFO Goes into Escape mode.
21.46187 INFO Goes into Track mode.
21.46189 INFO Goes into Escape mode.
21.47842 INFO Goes into Track mode.
21.47845 INFO Goes into Escape mode.
21.51156 INFO Goes into Track mode.
21.51158 INFO Goes into Escape mode.
21.52817 INFO Goes into Track mode.
21.52819 INFO Goes into Escape mode.
21.54468 INFO Goes into Track mode.
21.5447 INFO Goes into Escape mode.
21.56126 INFO Goes into Track mode.
21.56128 INFO Goes into Escape mode.
21.57783 INFO Goes into Track mode.
21.57786 INFO Goes into Escape mode.
21.61094 INFO Goes into Track mode.
21.61096 INFO Goes into Escape mode.
21.6275 INFO Goes into Track mode.
21.62752 INFO Goes into Escape mode.
21.64408 INFO Goes into Track mode.
21.6441 INFO Goes into Escape mode.
21.66066 INFO Goes into Track mode.
21.66068 INFO Goes into Escape mode.
21.67742 INFO Goes into Track mode.
21.67744 INFO Goes into Escape mode.
21.71036 INFO Goes into Track mode.
21.71038 INFO Goes into Escape mode.
21.7269 INFO Goes into Track mode.
21.72692 INFO Goes into Escape mode.
21.74348 INFO Goes into Track mode.
21.7435 INFO Goes into Escape mode.
21.76006 INFO Goes into Track mode.
21.76008 INFO Goes into Escape mode.
21.7766 INFO Goes into Track mode.
21.77662 INFO Goes into Escape mode.
21.80975 INFO Goes into Track mode.
21.80976 INFO Goes into Escape mode.
21.82631 INFO Goes into Track mode.
21.82633 INFO Goes into Escape mode.
21.84295 INFO Goes into Track mode.
21.84297 INFO Goes into Escape mode.
21.85947 INFO Goes into Track mode.
21.85949 INFO Goes into Escape mode.
21.87602 INFO Goes into Track mode.
21.87604 INFO Goes into Escape mode.
21.90915 INFO Goes into Track mode.
21.90917 INFO Goes into Escape mode.
21.92571 INFO Goes into Track mode.
21.92573 INFO Goes into Escape mode.
21.94229 INFO Goes into Track mode.
21.94231 INFO Goes into Escape mode.
21.95884 INFO Goes into Track mode.
21.95886 INFO Goes into Escape mode.
21.99198 INFO Goes into Track mode.
21.992 INFO Goes into Escape mode.
22.00854 INFO Goes into Track mode.
22.00856 INFO Goes into Escape mode.
22.02514 INFO Goes into Track mode.
22.02521 INFO Goes into Escape mode.
22.04166 INFO Goes into Track mode.
22.04168 INFO Goes into Escape mode.
22.05825 INFO Goes into Track mode.
22.05827 INFO Goes into Escape mode.
22.09166 INFO Goes into Track mode.
22.09168 INFO Goes into Escape mode.
22.10798 INFO Goes into Track mode.
22.108 INFO Goes into Escape mode.
22.1245 INFO Goes into Track mode.
22.12452 INFO Goes into Escape mode.
22.14111 INFO Goes into Track mode.
22.14112 INFO Goes into Escape mode.
22.15765 INFO Goes into Track mode.
22.15767 INFO Goes into Escape mode.
22.19078 INFO Goes into Track mode.
22.19081 INFO Goes into Escape mode.
22.20735 INFO Goes into Track mode.
22.20737 INFO Goes into Escape mode.
22.2239 INFO Goes into Track mode.
22.22392 INFO Goes into Escape mode.
22.24048 INFO Goes into Track mode.
22.2405 INFO Goes into Escape mode.
22.25731 INFO Goes into Track mode.
22.25733 INFO Goes into Escape mode.
22.2902 INFO Goes into Track mode.
22.29022 INFO Goes into Escape mode.
22.30699 INFO Goes into Track mode.
22.30701 INFO Goes into Escape mode.
22.32333 INFO Goes into Track mode.
22.32335 INFO Goes into Escape mode.
22.33998 INFO Goes into Track mode.
22.34001 INFO Goes into Escape mode.
22.35645 INFO Goes into Track mode.
22.35647 INFO Goes into Escape mode.
22.38965 INFO Goes into Track mode.
22.38967 INFO Goes into Escape mode.
22.40619 INFO Goes into Track mode.
22.40622 INFO Goes into Escape mode.
22.4227 INFO Goes into Track mode.
22.42272 INFO Goes into Escape mode.
22.43928 INFO Goes into Track mode.
22.43929 INFO Goes into Escape mode.
22.45585 INFO Goes into Track mode.
22.45587 INFO Goes into Escape mode.
22.48898 INFO Goes into Track mode.
22.48899 INFO Goes into Escape mode.
22.50565 INFO Goes into Track mode.
22.50567 INFO Goes into Escape mode.
22.52211 INFO Goes into Track mode.
22.52213 INFO Goes into Escape mode.
22.53866 INFO Goes into Track mode.
22.53868 INFO Goes into Escape mode.
22.57184 INFO Goes into Track mode.
22.57186 INFO Goes into Escape mode.
22.58838 INFO Goes into Track mode.
22.5884 INFO Goes into Escape mode.
22.60495 INFO Goes into Track mode.
22.60497 INFO Goes into Escape mode.
22.62149 INFO Goes into Track mode.
22.62151 INFO Goes into Escape mode.
22.63808 INFO Goes into Track mode.
22.6381 INFO Goes into Escape mode.
22.67132 INFO Goes into Track mode.
22.67134 INFO Goes into Escape mode.
22.68785 INFO Goes into Track mode.
22.68788 INFO Goes into Escape mode.
22.70436 INFO Goes into Track mode.
22.70438 INFO Goes into Escape mode.
22.72091 INFO Goes into Track mode.
22.72093 INFO Goes into Escape mode.
22.73748 INFO Goes into Track mode.
22.7375 INFO Goes into Escape mode.
22.77061 INFO Goes into Track mode.
22.77063 INFO Goes into Escape mode.
22.78721 INFO Goes into Track mode.
22.78723 INFO Goes into Escape mode.
22.80376 INFO Goes into Track mode.
22.80378 INFO Goes into Escape mode.
22.82033 INFO Goes into Track mode.
22.82035 INFO Goes into Escape mode.
22.83698 INFO Goes into Track mode.
22.837 INFO Goes into Escape mode.
22.87004 INFO Goes into Track mode.
22.87006 INFO Goes into Escape mode.
22.8866 INFO Goes into Track mode.
22.88662 INFO Goes into Escape mode.
22.90317 INFO Goes into Track mode.
22.90319 INFO Goes into Escape mode.
22.91972 INFO Goes into Track mode.
22.91974 INFO Goes into Escape mode.
22.93652 INFO Goes into Track mode.
22.93654 INFO Goes into Escape mode.
22.9694 INFO Goes into Track mode.
22.96942 INFO Goes into Escape mode.
22.98599 INFO Goes into Track mode.
22.98601 INFO Goes into Escape mode.
23.00265 INFO Goes into Track mode.
23.00267 INFO Goes into Escape mode.
23.01913 INFO Goes into Track mode.
25.22335 INFO Has hit NightHunter_AI_B1.
36.20611 INFO Goes into Dodge mode.
36.52158 INFO Has hit obstacle
36.8854 INFO Goes into Track mode.
39.23787 INFO Goes into Escape mode.
39.27113 INFO Goes into Track mode.
39.27114 INFO Goes into Escape mode.
39.28761 INFO Goes into Track mode.
39.28763 INFO Goes into Escape mode.
39.3042 INFO Goes into Track mode.
39.30422 INFO Goes into Escape mode.
39.32071 INFO Goes into Track mode.
39.32072 INFO Goes into Escape mode.
39.3373 INFO Goes into Track mode.
39.33731 INFO Goes into Escape mode.
39.37048 INFO Goes into Track mode.
39.37049 INFO Goes into Escape mode.
39.387 INFO Goes into Track mode.
39.38701 INFO Goes into Escape mode.
39.40361 INFO Goes into Track mode.
39.40362 INFO Goes into Escape mode.
39.42014 INFO Goes into Track mode.
39.42015 INFO Goes into Escape mode.
39.43677 INFO Goes into Track mode.
39.43678 INFO Goes into Escape mode.
39.46983 INFO Goes into Track mode.
39.46985 INFO Goes into Escape mode.
39.48642 INFO Goes into Track mode.
39.48643 INFO Goes into Escape mode.
39.50298 INFO Goes into Track mode.
39.503 INFO Goes into Escape mode.
39.51954 INFO Goes into Track mode.
39.51955 INFO Goes into Escape mode.
39.54529 INFO Goes into Track mode.
39.54534 INFO Goes into Escape mode.
39.56923 INFO Goes into Track mode.
39.56924 INFO Goes into Escape mode.
39.58581 INFO Goes into Track mode.
39.58582 INFO Goes into Escape mode.
39.60247 INFO Goes into Track mode.
39.60248 INFO Goes into Escape mode.
39.61894 INFO Goes into Track mode.
39.61895 INFO Goes into Escape mode.
39.65207 INFO Goes into Track mode.
39.65208 INFO Goes into Escape mode.
39.66861 INFO Goes into Track mode.
39.66863 INFO Goes into Escape mode.
39.68516 INFO Goes into Track mode.
39.68518 INFO Goes into Escape mode.
39.7017 INFO Goes into Track mode.
39.70172 INFO Goes into Escape mode.
39.71826 INFO Goes into Track mode.
39.71828 INFO Goes into Escape mode.
39.75141 INFO Goes into Track mode.
39.75143 INFO Goes into Escape mode.
39.76814 INFO Goes into Track mode.
39.76816 INFO Goes into Escape mode.
39.78453 INFO Goes into Track mode.
39.78455 INFO Goes into Escape mode.
39.80109 INFO Goes into Track mode.
39.80111 INFO Goes into Escape mode.
39.81767 INFO Goes into Track mode.
39.81769 INFO Goes into Escape mode.
39.85078 INFO Goes into Track mode.
39.8508 INFO Goes into Escape mode.
39.86736 INFO Goes into Track mode.
39.86737 INFO Goes into Escape mode.
39.88395 INFO Goes into Track mode.
39.88398 INFO Goes into Escape mode.
39.90049 INFO Goes into Track mode.
39.90051 INFO Goes into Escape mode.
39.91707 INFO Goes into Track mode.
39.91709 INFO Goes into Escape mode.
39.95018 INFO Goes into Track mode.
39.9502 INFO Goes into Escape mode.
39.96675 INFO Goes into Track mode.
39.96677 INFO Goes into Escape mode.
39.98333 INFO Goes into Track mode.
39.98335 INFO Goes into Escape mode.
39.99988 INFO Goes into Track mode.
39.9999 INFO Goes into Escape mode.
40.01644 INFO Goes into Track mode.
40.01646 INFO Goes into Escape mode.
40.04956 INFO Goes into Track mode.
40.04959 INFO Goes into Escape mode.
40.06617 INFO Goes into Track mode.
40.06619 INFO Goes into Escape mode.
40.08273 INFO Goes into Track mode.
43.39608 INFO Goes into Escape mode.
43.42918 INFO Goes into Track mode.
43.42921 INFO Goes into Escape mode.
43.44573 INFO Goes into Track mode.
43.44575 INFO Goes into Escape mode.
43.46231 INFO Goes into Track mode.
43.46234 INFO Goes into Escape mode.
43.47889 INFO Goes into Track mode.
43.47891 INFO Goes into Escape mode.
43.51202 INFO Goes into Track mode.
43.51204 INFO Goes into Escape mode.
43.52856 INFO Goes into Track mode.
43.52858 INFO Goes into Escape mode.
43.54514 INFO Goes into Track mode.
43.54516 INFO Goes into Escape mode.
43.56171 INFO Goes into Track mode.
43.56173 INFO Goes into Escape mode.
43.57827 INFO Goes into Track mode.
43.57829 INFO Goes into Escape mode.
43.61142 INFO Goes into Track mode.
43.61144 INFO Goes into Escape mode.
43.62796 INFO Goes into Track mode.
43.62799 INFO Goes into Escape mode.
43.64453 INFO Goes into Track mode.
43.64455 INFO Goes into Escape mode.
43.66111 INFO Goes into Track mode.
43.66113 INFO Goes into Escape mode.
43.67769 INFO Goes into Track mode.
43.67771 INFO Goes into Escape mode.
43.71082 INFO Goes into Track mode.
43.71084 INFO Goes into Escape mode.
43.7276 INFO Goes into Track mode.
43.72762 INFO Goes into Escape mode.
43.74393 INFO Goes into Track mode.
43.74396 INFO Goes into Escape mode.
43.76055 INFO Goes into Track mode.
43.76057 INFO Goes into Escape mode.
43.77717 INFO Goes into Track mode.
43.77719 INFO Goes into Escape mode.
43.81025 INFO Goes into Track mode.
43.81028 INFO Goes into Escape mode.
43.82678 INFO Goes into Track mode.
43.82681 INFO Goes into Escape mode.
43.84335 INFO Goes into Track mode.
43.84337 INFO Goes into Escape mode.
43.86003 INFO Goes into Track mode.
43.86006 INFO Goes into Escape mode.
43.87648 INFO Goes into Track mode.
43.8765 INFO Goes into Escape mode.
43.90961 INFO Goes into Track mode.
43.90964 INFO Goes into Escape mode.
43.92618 INFO Goes into Track mode.
43.9262 INFO Goes into Escape mode.
43.94273 INFO Goes into Track mode.
43.94275 INFO Goes into Escape mode.
43.9593 INFO Goes into Track mode.
43.95933 INFO Goes into Escape mode.
43.97588 INFO Goes into Track mode.
43.9759 INFO Goes into Escape mode.
44.009 INFO Goes into Track mode.
44.00903 INFO Goes into Escape mode.
44.02557 INFO Goes into Track mode.
44.02559 INFO Goes into Escape mode.
44.04213 INFO Goes into Track mode.
44.04215 INFO Goes into Escape mode.
44.05868 INFO Goes into Track mode.
44.0587 INFO Goes into Escape mode.
44.09187 INFO Goes into Track mode.
44.09189 INFO Goes into Escape mode.
44.1084 INFO Goes into Track mode.
44.10842 INFO Goes into Escape mode.
44.12497 INFO Goes into Track mode.
44.12499 INFO Goes into Escape mode.
44.14154 INFO Goes into Track mode.
44.14156 INFO Goes into Escape mode.
44.15812 INFO Goes into Track mode.
44.15814 INFO Goes into Escape mode.
44.19139 INFO Goes into Track mode.
44.19141 INFO Goes into Escape mode.
44.20782 INFO Goes into Track mode.
44.20784 INFO Goes into Escape mode.
44.2244 INFO Goes into Track mode.
44.22443 INFO Goes into Escape mode.
44.24096 INFO Goes into Track mode.
44.24099 INFO Goes into Escape mode.
44.25754 INFO Goes into Track mode.
44.25756 INFO Goes into Escape mode.
44.29066 INFO Goes into Track mode.
44.29069 INFO Goes into Escape mode.
44.30724 INFO Goes into Track mode.
44.30726 INFO Goes into Escape mode.
44.32379 INFO Goes into Track mode.
44.32381 INFO Goes into Escape mode.
44.34035 INFO Goes into Track mode.
44.34037 INFO Goes into Escape mode.
44.35702 INFO Goes into Track mode.
44.35704 INFO Goes into Escape mode.
44.39007 INFO Goes into Track mode.
44.39009 INFO Goes into Escape mode.
44.40688 INFO Goes into Track mode.
44.4069 INFO Goes into Escape mode.
44.42319 INFO Goes into Track mode.
44.42321 INFO Goes into Escape mode.
44.43975 INFO Goes into Track mode.
44.43977 INFO Goes into Escape mode.
44.45634 INFO Goes into Track mode.
44.45636 INFO Goes into Escape mode.
44.48948 INFO Goes into Track mode.
44.48951 INFO Goes into Escape mode.
44.50603 INFO Goes into Track mode.
44.50607 INFO Goes into Escape mode.
44.52258 INFO Goes into Track mode.
44.5226 INFO Goes into Escape mode.
44.53915 INFO Goes into Track mode.
44.53918 INFO Goes into Escape mode.
44.55573 INFO Goes into Track mode.
44.55575 INFO Goes into Escape mode.
44.58886 INFO Goes into Track mode.
44.58888 INFO Goes into Escape mode.
44.60544 INFO Goes into Track mode.
44.60546 INFO Goes into Escape mode.
44.62199 INFO Goes into Track mode.
44.62201 INFO Goes into Escape mode.
44.63855 INFO Goes into Track mode.
44.63857 INFO Goes into Escape mode.
44.6717 INFO Goes into Track mode.
44.67172 INFO Goes into Escape mode.
44.68838 INFO Goes into Track mode.
44.68841 INFO Goes into Escape mode.
44.70506 INFO Goes into Track mode.
44.70508 INFO Goes into Escape mode.
44.72139 INFO Goes into Track mode.
44.72142 INFO Goes into Escape mode.
44.73795 INFO Goes into Track mode.
44.73797 INFO Goes into Escape mode.
44.77111 INFO Goes into Track mode.
44.77113 INFO Goes into Escape mode.
44.78772 INFO Goes into Track mode.
44.78775 INFO Goes into Escape mode.
44.80425 INFO Goes into Track 
