Time : 2/2/2017 4:02:55 AM
19.65629 INFO Goes into Escape mode.
19.68929 INFO Goes into Track mode.
19.68931 INFO Goes into Escape mode.
19.69006 INFO Has hit NightHunter_AI_B2.
19.70587 INFO Goes into Track mode.
19.70589 INFO Goes into Escape mode.
19.72251 INFO Goes into Track mode.
19.72253 INFO Goes into Escape mode.
19.73901 INFO Goes into Track mode.
19.73903 INFO Goes into Escape mode.
19.77216 INFO Goes into Track mode.
19.77218 INFO Goes into Escape mode.
19.7887 INFO Goes into Track mode.
19.78873 INFO Goes into Escape mode.
19.80532 INFO Goes into Track mode.
19.80534 INFO Goes into Escape mode.
19.82182 INFO Goes into Track mode.
19.82184 INFO Goes into Escape mode.
19.83839 INFO Goes into Track mode.
19.83841 INFO Goes into Escape mode.
19.87159 INFO Goes into Track mode.
19.87162 INFO Goes into Escape mode.
19.88823 INFO Goes into Track mode.
19.88825 INFO Goes into Escape mode.
19.90468 INFO Goes into Track mode.
19.9047 INFO Goes into Escape mode.
19.92124 INFO Goes into Track mode.
19.92126 INFO Goes into Escape mode.
19.93777 INFO Goes into Track mode.
19.93779 INFO Goes into Escape mode.
19.97095 INFO Goes into Track mode.
19.97098 INFO Goes into Escape mode.
19.9875 INFO Goes into Track mode.
19.98752 INFO Goes into Escape mode.
20.00409 INFO Goes into Track mode.
20.00411 INFO Goes into Escape mode.
20.02063 INFO Goes into Track mode.
20.02065 INFO Goes into Escape mode.
20.03724 INFO Goes into Track mode.
20.03725 INFO Goes into Escape mode.
20.0704 INFO Goes into Track mode.
20.07042 INFO Goes into Escape mode.
20.08724 INFO Goes into Track mode.
20.08726 INFO Goes into Escape mode.
20.10353 INFO Goes into Track mode.
20.10354 INFO Goes into Escape mode.
20.12009 INFO Goes into Track mode.
20.12011 INFO Goes into Escape mode.
20.13665 INFO Goes into Track mode.
20.13666 INFO Goes into Escape mode.
20.16978 INFO Goes into Track mode.
20.1698 INFO Goes into Escape mode.
20.18637 INFO Goes into Track mode.
20.18638 INFO Goes into Escape mode.
20.20301 INFO Goes into Track mode.
20.20303 INFO Goes into Escape mode.
20.21948 INFO Goes into Track mode.
20.21949 INFO Goes into Escape mode.
20.23602 INFO Goes into Track mode.
20.23604 INFO Goes into Escape mode.
20.26916 INFO Goes into Track mode.
20.26918 INFO Goes into Escape mode.
20.28576 INFO Goes into Track mode.
20.28578 INFO Goes into Escape mode.
20.30231 INFO Goes into Track mode.
20.30232 INFO Goes into Escape mode.
20.31884 INFO Goes into Track mode.
20.31885 INFO Goes into Escape mode.
20.35201 INFO Goes into Track mode.
20.35202 INFO Goes into Escape mode.
20.36865 INFO Goes into Track mode.
20.36866 INFO Goes into Escape mode.
20.38513 INFO Goes into Track mode.
20.38514 INFO Goes into Escape mode.
20.40168 INFO Goes into Track mode.
20.4017 INFO Goes into Escape mode.
20.41826 INFO Goes into Track mode.
20.41827 INFO Goes into Escape mode.
20.45141 INFO Goes into Track mode.
20.45142 INFO Goes into Escape mode.
20.46802 INFO Goes into Track mode.
20.46803 INFO Goes into Escape mode.
20.48454 INFO Goes into Track mode.
20.48456 INFO Goes into Escape mode.
20.50113 INFO Goes into Track mode.
20.50114 INFO Goes into Escape mode.
20.51766 INFO Goes into Track mode.
20.51767 INFO Goes into Escape mode.
20.55078 INFO Goes into Track mode.
20.55079 INFO Goes into Escape mode.
20.56737 INFO Goes into Track mode.
20.56738 INFO Goes into Escape mode.
20.58393 INFO Goes into Track mode.
20.58394 INFO Goes into Escape mode.
20.60053 INFO Goes into Track mode.
20.60055 INFO Goes into Escape mode.
20.61705 INFO Goes into Track mode.
20.61706 INFO Goes into Escape mode.
20.65025 INFO Goes into Track mode.
20.65026 INFO Goes into Escape mode.
20.66684 INFO Goes into Track mode.
20.66685 INFO Goes into Escape mode.
20.68336 INFO Goes into Track mode.
20.68337 INFO Goes into Escape mode.
20.70001 INFO Goes into Track mode.
20.70003 INFO Goes into Escape mode.
20.71645 INFO Goes into Track mode.
20.71652 INFO Goes into Escape mode.
20.7496 INFO Goes into Track mode.
20.74961 INFO Goes into Escape mode.
20.76621 INFO Goes into Track mode.
20.76622 INFO Goes into Escape mode.
20.78275 INFO Goes into Track mode.
20.78276 INFO Goes into Escape mode.
20.79929 INFO Goes into Track mode.
20.79931 INFO Goes into Escape mode.
20.81587 INFO Goes into Track mode.
20.81588 INFO Goes into Escape mode.
20.84901 INFO Goes into Track mode.
20.84902 INFO Goes into Escape mode.
20.8657 INFO Goes into Track mode.
20.86572 INFO Goes into Escape mode.
20.88218 INFO Goes into Track mode.
20.88219 INFO Goes into Escape mode.
20.89869 INFO Goes into Track mode.
20.8987 INFO Goes into Escape mode.
20.93187 INFO Goes into Track mode.
20.93188 INFO Goes into Escape mode.
20.94865 INFO Goes into Track mode.
20.94866 INFO Goes into Escape mode.
20.96497 INFO Goes into Track mode.
20.96498 INFO Goes into Escape mode.
20.98151 INFO Goes into Track mode.
20.98153 INFO Goes into Escape mode.
20.9981 INFO Goes into Track mode.
20.99811 INFO Goes into Escape mode.
21.03135 INFO Goes into Track mode.
21.03136 INFO Goes into Escape mode.
21.04779 INFO Goes into Track mode.
21.04781 INFO Goes into Escape mode.
21.0646 INFO Goes into Track mode.
21.06462 INFO Goes into Escape mode.
21.081 INFO Goes into Track mode.
21.08102 INFO Goes into Escape mode.
21.09758 INFO Goes into Track mode.
21.0976 INFO Goes into Escape mode.
21.13077 INFO Goes into Track mode.
21.13078 INFO Goes into Escape mode.
21.14731 INFO Goes into Track mode.
21.14733 INFO Goes into Escape mode.
21.16389 INFO Goes into Track mode.
21.1639 INFO Goes into Escape mode.
21.18046 INFO Goes into Track mode.
21.18047 INFO Goes into Escape mode.
21.19715 INFO Goes into Track mode.
21.19717 INFO Goes into Escape mode.
21.23016 INFO Goes into Track mode.
21.23018 INFO Goes into Escape mode.
21.24675 INFO Goes into Track mode.
21.24676 INFO Goes into Escape mode.
21.26327 INFO Goes into Track mode.
21.26328 INFO Goes into Escape mode.
21.27983 INFO Goes into Track mode.
21.27985 INFO Goes into Escape mode.
21.2964 INFO Goes into Track mode.
21.29641 INFO Goes into Escape mode.
21.32955 INFO Goes into Track mode.
21.32956 INFO Goes into Escape mode.
21.34612 INFO Goes into Track mode.
21.34614 INFO Goes into Escape mode.
21.36273 INFO Goes into Track mode.
21.36274 INFO Goes into Escape mode.
21.37923 INFO Goes into Track mode.
21.37925 INFO Goes into Escape mode.
21.4123 INFO Goes into Track mode.
21.41232 INFO Goes into Escape mode.
21.42884 INFO Goes into Track mode.
21.42885 INFO Goes into Escape mode.
21.44543 INFO Goes into Track mode.
21.44545 INFO Goes into Escape mode.
21.46202 INFO Goes into Track mode.
21.46203 INFO Goes into Escape mode.
21.47853 INFO Goes into Track mode.
21.47855 INFO Goes into Escape mode.
21.51167 INFO Goes into Track mode.
21.51168 INFO Goes into Escape mode.
21.52831 INFO Goes into Track mode.
21.52833 INFO Goes into Escape mode.
21.54478 INFO Goes into Track mode.
21.54479 INFO Goes into Escape mode.
21.56137 INFO Goes into Track mode.
21.56138 INFO Goes into Escape mode.
21.57795 INFO Goes into Track mode.
21.57796 INFO Goes into Escape mode.
21.61107 INFO Goes into Track mode.
21.61108 INFO Goes into Escape mode.
21.62761 INFO Goes into Track mode.
21.62762 INFO Goes into Escape mode.
21.64419 INFO Goes into Track mode.
21.6442 INFO Goes into Escape mode.
21.66077 INFO Goes into Track mode.
21.66078 INFO Goes into Escape mode.
21.67754 INFO Goes into Track mode.
21.67755 INFO Goes into Escape mode.
21.71047 INFO Goes into Track mode.
21.71049 INFO Goes into Escape mode.
21.72702 INFO Goes into Track mode.
21.72703 INFO Goes into Escape mode.
21.74359 INFO Goes into Track mode.
21.74361 INFO Goes into Escape mode.
21.76018 INFO Goes into Track mode.
21.76019 INFO Goes into Escape mode.
21.77672 INFO Goes into Track mode.
21.77674 INFO Goes into Escape mode.
21.80985 INFO Goes into Track mode.
21.80987 INFO Goes into Escape mode.
21.82642 INFO Goes into Track mode.
21.82643 INFO Goes into Escape mode.
21.84307 INFO Goes into Track mode.
21.84308 INFO Goes into Escape mode.
21.85958 INFO Goes into Track mode.
21.8596 INFO Goes into Escape mode.
21.87613 INFO Goes into Track mode.
21.87615 INFO Goes into Escape mode.
21.90926 INFO Goes into Track mode.
21.90928 INFO Goes into Escape mode.
21.92582 INFO Goes into Track mode.
21.92583 INFO Goes into Escape mode.
21.94239 INFO Goes into Track mode.
21.94241 INFO Goes into Escape mode.
21.95896 INFO Goes into Track mode.
21.95897 INFO Goes into Escape mode.
21.99212 INFO Goes into Track mode.
21.99213 INFO Goes into Escape mode.
22.00866 INFO Goes into Track mode.
22.00867 INFO Goes into Escape mode.
22.02532 INFO Goes into Track mode.
22.02533 INFO Goes into Escape mode.
22.04177 INFO Goes into Track mode.
22.04178 INFO Goes into Escape mode.
22.05837 INFO Goes into Track mode.
22.05838 INFO Goes into Escape mode.
22.09178 INFO Goes into Track mode.
22.09179 INFO Goes into Escape mode.
22.1081 INFO Goes into Track mode.
22.10811 INFO Goes into Escape mode.
22.12461 INFO Goes into Track mode.
22.12462 INFO Goes into Escape mode.
22.14121 INFO Goes into Track mode.
22.14123 INFO Goes into Escape mode.
22.15777 INFO Goes into Track mode.
22.15779 INFO Goes into Escape mode.
22.1909 INFO Goes into Track mode.
22.19092 INFO Goes into Escape mode.
22.20746 INFO Goes into Track mode.
22.20748 INFO Goes into Escape mode.
22.22401 INFO Goes into Track mode.
22.22403 INFO Goes into Escape mode.
22.24059 INFO Goes into Track mode.
22.2406 INFO Goes into Escape mode.
22.25742 INFO Goes into Track mode.
22.25743 INFO Goes into Escape mode.
22.2903 INFO Goes into Track mode.
24.4281 INFO Has hit NightHunter_AI_B1 (5).
24.42812 INFO Has hit NightHunter_AI_B1 (5).
24.52761 INFO Has hit NightHunter_AI_B2 (1).
29.91147 INFO Has hit NightHunter_AI_B1 (4).
29.91149 INFO Has hit NightHunter_AI_B1 (4).
34.25196 INFO Has hit NightHunter_AI_B1 (5).
36.68671 INFO Goes into Dodge mode.
37.06772 INFO Goes into Track mode.
37.25046 INFO Has hit obstacle
38.80724 INFO Goes into Escape mode.
38.82376 INFO Goes into Track mode.
38.82377 INFO Goes into Escape mode.
38.84034 INFO Goes into Track mode.
38.84035 INFO Goes into Escape mode.
38.85691 INFO Goes into Track mode.
38.85693 INFO Goes into Escape mode.
38.89008 INFO Goes into Track mode.
38.89009 INFO Goes into Escape mode.
38.9066 INFO Goes into Track mode.
38.90661 INFO Goes into Escape mode.
38.92316 INFO Goes into Track mode.
38.92317 INFO Goes into Escape mode.
38.93973 INFO Goes into Track mode.
38.93974 INFO Goes into Escape mode.
38.95632 INFO Goes into Track mode.
38.95633 INFO Goes into Escape mode.
38.98959 INFO Goes into Track mode.
38.9896 INFO Goes into Escape mode.
39.00602 INFO Goes into Track mode.
39.00603 INFO Goes into Escape mode.
39.02256 INFO Goes into Track mode.
39.02257 INFO Goes into Escape mode.
39.03916 INFO Goes into Track mode.
39.03917 INFO Goes into Escape mode.
39.0723 INFO Goes into Track mode.
39.07231 INFO Goes into Escape mode.
39.08888 INFO Goes into Track mode.
39.08889 INFO Goes into Escape mode.
39.10543 INFO Goes into Track mode.
39.10544 INFO Goes into Escape mode.
39.12198 INFO Goes into Track mode.
39.12199 INFO Goes into Escape mode.
39.13853 INFO Goes into Track mode.
39.13855 INFO Goes into Escape mode.
39.17169 INFO Goes into Track mode.
39.1717 INFO Goes into Escape mode.
39.18851 INFO Goes into Track mode.
39.18852 INFO Goes into Escape mode.
39.2049 INFO Goes into Track mode.
39.20491 INFO Goes into Escape mode.
39.22139 INFO Goes into Track mode.
39.2214 INFO Goes into Escape mode.
39.23796 INFO Goes into Track mode.
39.23797 INFO Goes into Escape mode.
39.27123 INFO Goes into Track mode.
39.27125 INFO Goes into Escape mode.
39.28791 INFO Goes into Track mode.
39.28793 INFO Goes into Escape mode.
39.3043 INFO Goes into Track mode.
39.30431 INFO Goes into Escape mode.
39.32079 INFO Goes into Track mode.
39.32082 INFO Goes into Escape mode.
39.33739 INFO Goes into Track mode.
39.33741 INFO Goes into Escape mode.
39.37057 INFO Goes into Track mode.
39.37058 INFO Goes into Escape mode.
39.38709 INFO Goes into Track mode.
39.38711 INFO Goes into Escape mode.
39.4037 INFO Goes into Track mode.
39.40372 INFO Goes into Escape mode.
39.42023 INFO Goes into Track mode.
39.42024 INFO Goes into Escape mode.
39.43686 INFO Goes into Track mode.
39.43688 INFO Goes into Escape mode.
39.46993 INFO Goes into Track mode.
39.46994 INFO Goes into Escape mode.
39.48651 INFO Goes into Track mode.
39.48652 INFO Goes into Escape mode.
39.50308 INFO Goes into Track mode.
39.50309 INFO Goes into Escape mode.
39.51963 INFO Goes into Track mode.
39.51964 INFO Goes into Escape mode.
39.54546 INFO Goes into Track mode.
39.54548 INFO Goes into Escape mode.
39.56933 INFO Goes into Track mode.
39.56934 INFO Goes into Escape mode.
39.58592 INFO Goes into Track mode.
39.58593 INFO Goes into Escape mode.
39.60255 INFO Goes into Track mode.
39.60257 INFO Goes into Escape mode.
39.61903 INFO Goes into Track mode.
39.61905 INFO Goes into Escape mode.
39.65216 INFO Goes into Track mode.
39.65218 INFO Goes into Escape mode.
39.66871 INFO Goes into Track mode.
39.66872 INFO Goes into Escape mode.
39.68526 INFO Goes into Track mode.
39.68527 INFO Goes into Escape mode.
39.7018 INFO Goes into Track mode.
39.70181 INFO Goes into Escape mode.
39.71836 INFO Goes into Track mode.
39.71837 INFO Goes into Escape mode.
39.75151 INFO Goes into Track mode.
39.75153 INFO Goes into Escape mode.
39.76824 INFO Goes into Track mode.
39.76825 INFO Goes into Escape mode.
39.78463 INFO Goes into Track mode.
39.78465 INFO Goes into Escape mode.
39.8012 INFO Goes into Track mode.
39.80121 INFO Goes into Escape mode.
39.81777 INFO Goes into Track mode.
39.81778 INFO Goes into Escape mode.
39.85088 INFO Goes into Track mode.
39.8509 INFO Goes into Escape mode.
39.86745 INFO Goes into Track mode.
39.86746 INFO Goes into Escape mode.
39.88406 INFO Goes into Track mode.
39.88407 INFO Goes into Escape mode.
39.90059 INFO Goes into Track mode.
39.9006 INFO Goes into Escape mode.
39.91717 INFO Goes into Track mode.
39.91718 INFO Goes into Escape mode.
39.95028 INFO Goes into Track mode.
39.9503 INFO Goes into Escape mode.
39.96685 INFO Goes into Track mode.
39.96687 INFO Goes into Escape mode.
39.98342 INFO Goes into Track mode.
39.98343 INFO Goes into Escape mode.
39.99998 INFO Goes into Track mode.
39.99999 INFO Goes into Escape mode.
40.01654 INFO Goes into Track mode.
40.01655 INFO Goes into Escape mode.
40.04966 INFO Goes into Track mode.
40.04967 INFO Goes into Escape mode.
40.06627 INFO Goes into Track mode.
40.06628 INFO Goes into Escape mode.
40.08282 INFO Goes into Track mode.
40.08284 INFO Goes into Escape mode.
40.09958 INFO Goes into Track mode.
40.09959 INFO Goes into Escape mode.
40.11596 INFO Goes into Track mode.
40.11597 INFO Goes into Escape mode.
40.14906 INFO Goes into Track mode.
40.14907 INFO Goes into Escape mode.
40.16562 INFO Goes into Track mode.
40.16564 INFO Goes into Escape mode.
40.18223 INFO Goes into Track mode.
40.18225 INFO Goes into Escape mode.
40.19879 INFO Goes into Track mode.
40.19881 INFO Goes into Escape mode.
40.2319 INFO Goes into Track mode.
40.23192 INFO Goes into Escape mode.
40.24854 INFO Goes into Track mode.
40.24856 INFO Goes into Escape mode.
40.26503 INFO Goes into Track mode.
40.26505 INFO Goes into Escape mode.
40.28156 INFO Goes into Track mode.
40.28159 INFO Goes into Escape mode.
40.29815 INFO Goes into Track mode.
40.29816 INFO Goes into Escape mode.
40.33128 INFO Goes into Track mode.
40.3313 INFO Goes into Escape mode.
40.34806 INFO Goes into Track mode.
40.34808 INFO Goes into Escape mode.
40.36442 INFO Goes into Track mode.
40.36444 INFO Goes into Escape mode.
40.38099 INFO Goes into Track mode.
40.38102 INFO Goes into Escape mode.
40.39758 INFO Goes into Track mode.
40.39759 INFO Goes into Escape mode.
40.43068 INFO Goes into Track mode.
40.43075 INFO Goes into Escape mode.
40.44724 INFO Goes into Track mode.
40.44725 INFO Goes into Escape mode.
40.4638 INFO Goes into Track mode.
40.46382 INFO Goes into Escape mode.
40.48035 INFO Goes into Track mode.
40.48037 INFO Goes into Escape mode.
40.49694 INFO Goes into Track mode.
40.49697 INFO Goes into Escape mode.
40.53008 INFO Goes into Track mode.
40.53011 INFO Goes into Escape mode.
40.54661 INFO Goes into Track mode.
40.54663 INFO Goes into Escape mode.
40.56321 INFO Goes into Track mode.
40.56323 INFO Goes into Escape mode.
40.57986 INFO Goes into Track mode.
40.5799 INFO Goes into Escape mode.
40.59633 INFO Goes into Track mode.
40.59635 INFO Goes into Escape mode.
40.62947 INFO Goes into Track mode.
40.62949 INFO Goes into Escape mode.
40.64603 INFO Goes into Track mode.
40.64605 INFO Goes into Escape mode.
40.66259 INFO Goes into Track mode.
40.66261 INFO Goes into Escape mode.
40.67917 INFO Goes into Track mode.
40.67919 INFO Goes into Escape mode.
40.69574 INFO Goes into Track mode.
40.69576 INFO Goes into Escape mode.
40.72886 INFO Goes into Track mode.
40.72889 INFO Goes into Escape mode.
40.74546 INFO Goes into Track mode.
40.74547 INFO Goes into Escape mode.
40.76203 INFO Goes into Track mode.
40.76205 INFO Goes into Escape mode.
40.77863 INFO Goes into Track mode.
40.77865 INFO Goes into Escape mode.
40.81172 INFO Goes into Track mode.
40.81174 INFO Goes into Escape mode.
40.82834 INFO Goes into Track mode.
40.82836 INFO Goes into Escape mode.
40.84482 INFO Goes into Track mode.
40.84484 INFO Goes into Escape mode.
40.86139 INFO Goes into Track mode.
40.86141 INFO Goes into Escape mode.
40.878 INFO Goes into Track mode.
40.87802 INFO Goes into Escape mode.
40.91112 INFO Goes into Track mode.
40.91114 INFO Goes into Escape mode.
40.92765 INFO Goes into Track mode.
40.92767 INFO Goes into Escape mode.
40.94421 INFO Goes into Track mode.
40.94423 INFO Goes into Escape mode.
40.96078 INFO Goes into Track mode.
40.96081 INFO Goes into Escape mode.
40.97737 INFO Goes into Track mode.
40.97739 INFO Goes into Escape mode.
41.0105 INFO Goes into Track mode.
41.01052 INFO Goes into Escape mode.
41.02707 INFO Goes into Track mode.
41.02709 INFO Goes into Escape mode.
41.04361 INFO Goes into Track mode.
41.04363 INFO Goes into Escape mode.
41.0602 INFO Goes into Track mode.
41.06022 INFO Goes into Escape mode.
41.07677 INFO Goes into Track mode.
41.07679 INFO Goes into Escape mode.
41.10994 INFO Goes into Track mode.
41.10995 INFO Goes into Escape mode.
41.12647 INFO Goes into Track mode.
41.12649 INFO Goes into Escape mode.
41.14304 INFO Goes into Track mode.
41.14307 INFO Goes into Escape mode.
41.15961 INFO Goes into Track mode.
41.15963 INFO Goes into Escape mode.
41.17616 INFO Goes into Track mode.
41.17619 INFO Goes into Escape mode.
41.20941 INFO Goes into Track mode.
41.20943 INFO Goes into Escape mode.
41.22585 INFO Goes into Track mode.
41.22587 INFO Goes into Escape mode.
41.2424 INFO Goes into Track mode.
41.24242 INFO Goes into Escape mode.
41.259 INFO Goes into Track mode.
41.25903 INFO Goes into Escape mode.
41.29216 INFO Goes into Track mode.
41.29218 INFO Goes into Escape mode.
41.3087 INFO Goes into Track mode.
41.30872 INFO Goes into Escape mode.
41.32526 INFO Goes into Track mode.
41.32528 INFO Goes into Escape mode.
41.3418 INFO Goes into Track mode.
41.34182 INFO Goes into Escape mode.
41.35839 INFO Goes into Track mode.
41.35841 INFO Goes into Escape mode.
41.39161 INFO Goes into Track mode.
41.39162 INFO Goes into Escape mode.
41.4082 INFO Goes into Track mode.
41.40822 INFO Goes into Escape mode.
41.42474 INFO Goes into Track mode.
41.42475 INFO Goes into Escape mode.
41.44137 INFO Goes into Track mode.
41.44138 INFO Goes into Escape mode.
41.45785 INFO Goes into Track mode.
41.45786 INFO Goes into Escape mode.
41.49101 INFO Goes into Track mode.
41.49102 INFO Goes into Escape mode.
41.50756 INFO Goes into Track mode.
41.50757 INFO Goes into Escape mode.
41.52409 INFO Goes into Track mode.
41.52425 INFO Goes into Escape mode.
41.54066 INFO Goes into Track mode.
41.54067 INFO Goes into Escape mode.
41.55725 INFO Goes into Track mode.
41.55726 INFO Goes into Escape mode.
41.5904 INFO Goes into Track mode.
41.59042 INFO Goes into Escape mode.
41.60694 INFO Goes into Track mode.
41.60695 INFO Goes into Escape mode.
41.62351 INFO Goes into Track mode.
41.62352 INFO Goes into Escape mode.
41.64006 INFO Goes into Track mode.
41.64007 INFO Goes into Escape mode.
41.65665 INFO Goes into Track mode.
41.65666 INFO Goes into Escape mode.
41.68977 INFO Goes into Track mode.
41.68979 INFO Goes into Escape mode.
41.70643 INFO Goes into Track mode.
41.70644 INFO Goes into Escape mode.
41.72288 INFO Goes into Track mode.
41.72289 INFO Goes into Escape mode.
41.73948 INFO Goes into Track mode.
41.73949 INFO Goes into Escape mode.
41.75605 INFO Goes into Track mode.
41.75607 INFO Goes into Escape mode.
41.78921 INFO Goes into Track mode.
41.78922 INFO Goes into Escape mode.
41.80576 INFO Goes into Track mode.
41.80578 INFO Goes into Escape mode.
41.82228 INFO Goes into Track mode.
41.8223 INFO Goes into Escape mode.
41.83884 INFO Goes into Track mode.
41.83886 INFO Goes into Escape mode.
41.87201 INFO Goes into Track mode.
41.87202 INFO Goes into Escape mode.
41.88859 INFO Goes into Track mode.
41.8886 INFO Goes into Escape mode.
41.90513 INFO Goes into Track mode.
41.90514 INFO Goes into Escape mode.
41.92168 INFO Goes into Track mode.
41.92169 INFO Goes into Escape mode.
41.93824 INFO Goes into Track mode.
41.93825 INFO Goes into Escape mode.
41.97161 INFO Goes into Track mode.
41.97163 INFO Goes into Escape mode.
41.98797 INFO Goes into Track mode.
41.98798 INFO Goes into Escape mode.
42.00465 INFO Goes into Track mode.
42.00466 INFO Goes into Escape mode.
42.02111 INFO Goes into Track mode.
42.02113 INFO Goes into Escape mode.
42.03767 INFO Goes into Track mode.
42.03769 INFO Goes into Escape mode.
42.07083 INFO Goes into Track mode.
42.07084 INFO Goes into Escape mode.
42.08739 INFO Goes into Track mode.
42.0874 INFO Goes into Escape mode.
42.10394 INFO Goes into Track mode.
42.10395 INFO Goes into Escape mode.
42.12049 INFO Goes into Track mode.
42.1205 INFO Goes into Escape mode.
42.13707 INFO Goes into Track mode.
42.13708 INFO Goes into Escape mode.
42.17044 INFO Goes into Track mode.
42.17045 INFO Goes into Escape mode.
42.1868 INFO Goes into Track mode.
42.18681 INFO Goes into Escape mode.
42.20342 INFO Goes into Track mode.
42.20343 INFO Goes into Escape mode.
42.21997 INFO Goes into Track mode.
42.21999 INFO Goes into Escape mode.
42.23646 INFO Goes into Track mode.
42.23647 INFO Goes into Escape mode.
42.26963 INFO Goes into Track mode.
42.26964 INFO Goes into Escape mode.
42.2862 INFO Goes into Track mode.
42.28622 INFO Goes into Escape mode.
42.30275 INFO Goes into Track mode.
42.30276 INFO Goes into Escape mode.
42.31945 INFO Goes into Track mode.
42.31946 INFO Goes into Escape mode.
42.33587 INFO Goes into Track mode.
42.33588 INFO Goes into Escape mode.
42.36911 INFO Goes into Track mode.
42.36913 INFO Goes into Escape mode.
42.38557 INFO Goes into Track mode.
42.38558 INFO Goes into Escape mode.
42.40218 INFO Goes into Track mode.
42.40219 INFO Goes into Escape mode.
42.41872 INFO Goes into Track mode.
42.41873 INFO Goes into Escape mode.
42.45186 INFO Goes into Track mode.
42.45187 INFO Goes into Escape mode.
42.46846 INFO Goes into Track mode.
