Time : 2/2/2017 4:02:55 AM
5.839626 INFO Goes into Escape mode.
5.856224 INFO Goes into Track mode.
5.856236 INFO Goes into Escape mode.
5.889387 INFO Goes into Track mode.
5.8894 INFO Goes into Escape mode.
5.906118 INFO Goes into Track mode.
5.90613 INFO Goes into Escape mode.
5.922621 INFO Goes into Track mode.
5.922634 INFO Goes into Escape mode.
5.939068 INFO Goes into Track mode.
5.939079 INFO Goes into Escape mode.
5.97226 INFO Goes into Track mode.
5.972273 INFO Goes into Escape mode.
5.988834 INFO Goes into Track mode.
5.988847 INFO Goes into Escape mode.
6.005371 INFO Goes into Track mode.
6.005383 INFO Goes into Escape mode.
6.022008 INFO Goes into Track mode.
6.022021 INFO Goes into Escape mode.
6.038495 INFO Goes into Track mode.
6.038507 INFO Goes into Escape mode.
6.071628 INFO Goes into Track mode.
6.07164 INFO Goes into Escape mode.
6.088264 INFO Goes into Track mode.
6.088276 INFO Goes into Escape mode.
6.104903 INFO Goes into Track mode.
6.104914 INFO Goes into Escape mode.
6.121308 INFO Goes into Track mode.
6.121321 INFO Goes into Escape mode.
6.137857 INFO Goes into Track mode.
6.13787 INFO Goes into Escape mode.
6.171008 INFO Goes into Track mode.
6.17102 INFO Goes into Escape mode.
6.187618 INFO Goes into Track mode.
6.18763 INFO Goes into Escape mode.
6.20412 INFO Goes into Track mode.
14.53719 INFO Goes into Escape mode.
14.57035 INFO Goes into Track mode.
14.57037 INFO Goes into Escape mode.
14.58686 INFO Goes into Track mode.
14.58687 INFO Goes into Escape mode.
14.60339 INFO Goes into Track mode.
14.6034 INFO Goes into Escape mode.
14.62005 INFO Goes into Track mode.
14.62006 INFO Goes into Escape mode.
14.63655 INFO Goes into Track mode.
14.63656 INFO Goes into Escape mode.
14.66992 INFO Goes into Track mode.
14.66993 INFO Goes into Escape mode.
14.68637 INFO Goes into Track mode.
14.68638 INFO Goes into Escape mode.
14.70288 INFO Goes into Track mode.
14.70289 INFO Goes into Escape mode.
14.71936 INFO Goes into Track mode.
14.71937 INFO Goes into Escape mode.
14.73598 INFO Goes into Track mode.
14.73599 INFO Goes into Escape mode.
14.76909 INFO Goes into Track mode.
14.7691 INFO Goes into Escape mode.
14.78565 INFO Goes into Track mode.
14.78566 INFO Goes into Escape mode.
14.80233 INFO Goes into Track mode.
14.80234 INFO Goes into Escape mode.
14.81879 INFO Goes into Track mode.
14.81881 INFO Goes into Escape mode.
14.8522 INFO Goes into Track mode.
14.85221 INFO Goes into Escape mode.
14.86848 INFO Goes into Track mode.
14.86849 INFO Goes into Escape mode.
14.88508 INFO Goes into Track mode.
14.8851 INFO Goes into Escape mode.
14.90164 INFO Goes into Track mode.
14.90165 INFO Goes into Escape mode.
14.91816 INFO Goes into Track mode.
14.91817 INFO Goes into Escape mode.
14.95132 INFO Goes into Track mode.
14.95134 INFO Goes into Escape mode.
14.96793 INFO Goes into Track mode.
14.96794 INFO Goes into Escape mode.
14.98446 INFO Goes into Track mode.
14.98448 INFO Goes into Escape mode.
15.0012 INFO Goes into Track mode.
15.00121 INFO Goes into Escape mode.
15.01763 INFO Goes into Track mode.
15.01764 INFO Goes into Escape mode.
15.05073 INFO Goes into Track mode.
15.05075 INFO Goes into Escape mode.
15.06732 INFO Goes into Track mode.
15.06733 INFO Goes into Escape mode.
15.08389 INFO Goes into Track mode.
15.08396 INFO Goes into Escape mode.
15.1004 INFO Goes into Track mode.
15.10041 INFO Goes into Escape mode.
15.11699 INFO Goes into Track mode.
15.11701 INFO Goes into Escape mode.
15.15029 INFO Goes into Track mode.
15.1503 INFO Goes into Escape mode.
15.16679 INFO Goes into Track mode.
15.16681 INFO Goes into Escape mode.
15.18327 INFO Goes into Track mode.
15.18328 INFO Goes into Escape mode.
15.19986 INFO Goes into Track mode.
15.19987 INFO Goes into Escape mode.
15.21636 INFO Goes into Track mode.
15.21638 INFO Goes into Escape mode.
15.24973 INFO Goes into Track mode.
15.24975 INFO Goes into Escape mode.
15.26609 INFO Goes into Track mode.
15.2661 INFO Goes into Escape mode.
15.28267 INFO Goes into Track mode.
15.28268 INFO Goes into Escape mode.
15.29923 INFO Goes into Track mode.
15.29924 INFO Goes into Escape mode.
15.33239 INFO Goes into Track mode.
15.3324 INFO Goes into Escape mode.
15.34894 INFO Goes into Track mode.
15.34895 INFO Goes into Escape mode.
15.36549 INFO Goes into Track mode.
15.3655 INFO Goes into Escape mode.
15.3821 INFO Goes into Track mode.
15.38211 INFO Goes into Escape mode.
15.39866 INFO Goes into Track mode.
15.39868 INFO Goes into Escape mode.
15.43174 INFO Goes into Track mode.
15.43175 INFO Goes into Escape mode.
15.44832 INFO Goes into Track mode.
15.44834 INFO Goes into Escape mode.
15.46487 INFO Goes into Track mode.
15.46488 INFO Goes into Escape mode.
15.48146 INFO Goes into Track mode.
15.48148 INFO Goes into Escape mode.
15.49811 INFO Goes into Track mode.
15.49812 INFO Goes into Escape mode.
15.53117 INFO Goes into Track mode.
15.53118 INFO Goes into Escape mode.
15.54773 INFO Goes into Track mode.
15.54775 INFO Goes into Escape mode.
15.56432 INFO Goes into Track mode.
15.56434 INFO Goes into Escape mode.
15.58091 INFO Goes into Track mode.
15.58092 INFO Goes into Escape mode.
15.59744 INFO Goes into Track mode.
15.59745 INFO Goes into Escape mode.
15.63067 INFO Goes into Track mode.
15.63069 INFO Goes into Escape mode.
15.64718 INFO Goes into Track mode.
15.64719 INFO Goes into Escape mode.
15.66375 INFO Goes into Track mode.
15.66376 INFO Goes into Escape mode.
15.68031 INFO Goes into Track mode.
15.68032 INFO Goes into Escape mode.
15.69688 INFO Goes into Dodge mode.
16.04499 INFO Goes into Track mode.
16.045 INFO Goes into Escape mode.
16.06146 INFO Goes into Track mode.
16.06147 INFO Goes into Escape mode.
16.07795 INFO Goes into Track mode.
16.07796 INFO Goes into Escape mode.
16.11108 INFO Goes into Track mode.
16.11109 INFO Goes into Escape mode.
16.12761 INFO Goes into Track mode.
16.12762 INFO Goes into Escape mode.
16.14418 INFO Goes into Track mode.
16.14419 INFO Goes into Escape mode.
16.16094 INFO Goes into Track mode.
16.16096 INFO Goes into Escape mode.
16.1773 INFO Goes into Track mode.
16.17731 INFO Goes into Escape mode.
16.21044 INFO Goes into Track mode.
16.21045 INFO Goes into Escape mode.
16.22709 INFO Goes into Track mode.
16.2271 INFO Goes into Escape mode.
16.24357 INFO Goes into Track mode.
16.24358 INFO Goes into Escape mode.
16.2602 INFO Goes into Track mode.
16.26021 INFO Goes into Escape mode.
16.27699 INFO Goes into Track mode.
16.277 INFO Goes into Escape mode.
16.30989 INFO Goes into Track mode.
16.3099 INFO Goes into Escape mode.
16.32652 INFO Goes into Track mode.
16.32653 INFO Goes into Escape mode.
16.34302 INFO Goes into Track mode.
16.34303 INFO Goes into Escape mode.
16.35979 INFO Goes into Track mode.
16.35981 INFO Goes into Escape mode.
16.37621 INFO Goes into Track mode.
16.37622 INFO Goes into Escape mode.
16.40932 INFO Goes into Track mode.
16.40934 INFO Goes into Escape mode.
16.42584 INFO Goes into Track mode.
16.42586 INFO Goes into Escape mode.
16.44239 INFO Goes into Track mode.
16.44241 INFO Goes into Escape mode.
16.45895 INFO Goes into Track mode.
16.45897 INFO Goes into Escape mode.
16.49237 INFO Goes into Track mode.
16.49238 INFO Goes into Escape mode.
16.5089 INFO Goes into Track mode.
16.50891 INFO Goes into Escape mode.
16.52526 INFO Goes into Track mode.
16.52527 INFO Goes into Escape mode.
16.54177 INFO Goes into Track mode.
16.54179 INFO Goes into Escape mode.
16.55839 INFO Goes into Track mode.
16.5584 INFO Goes into Escape mode.
16.5916 INFO Goes into Track mode.
16.59161 INFO Goes into Escape mode.
16.60806 INFO Goes into Track mode.
16.60807 INFO Goes into Escape mode.
16.62471 INFO Goes into Track mode.
16.62473 INFO Goes into Escape mode.
16.64133 INFO Goes into Track mode.
16.64135 INFO Goes into Escape mode.
16.65776 INFO Goes into Track mode.
16.65778 INFO Goes into Escape mode.
16.69094 INFO Goes into Track mode.
16.69095 INFO Goes into Escape mode.
16.70746 INFO Goes into Track mode.
16.70748 INFO Goes into Escape mode.
16.72405 INFO Goes into Track mode.
16.72406 INFO Goes into Escape mode.
16.74055 INFO Goes into Track mode.
16.74056 INFO Goes into Escape mode.
16.75717 INFO Goes into Track mode.
16.75718 INFO Goes into Escape mode.
16.79032 INFO Goes into Track mode.
16.79033 INFO Goes into Escape mode.
16.80697 INFO Goes into Track mode.
16.80699 INFO Goes into Escape mode.
16.82343 INFO Goes into Track mode.
16.82345 INFO Goes into Escape mode.
16.83998 INFO Goes into Track mode.
16.84 INFO Goes into Escape mode.
16.85661 INFO Goes into Track mode.
16.85662 INFO Goes into Escape mode.
16.88969 INFO Goes into Track mode.
16.8897 INFO Goes into Escape mode.
16.90625 INFO Goes into Dodge mode.
17.00624 INFO Has hit obstacle
18.34751 INFO Goes into Track mode.
18.34752 INFO Goes into Escape mode.
18.36411 INFO Goes into Track mode.
18.36412 INFO Goes into Escape mode.
18.38064 INFO Goes into Track mode.
18.38066 INFO Goes into Escape mode.
18.39722 INFO Goes into Track mode.
18.39724 INFO Goes into Escape mode.
18.43043 INFO Goes into Track mode.
18.43044 INFO Goes into Escape mode.
18.44692 INFO Goes into Track mode.
18.44694 INFO Goes into Escape mode.
18.46347 INFO Goes into Track mode.
18.46348 INFO Goes into Escape mode.
18.48007 INFO Goes into Track mode.
18.48008 INFO Goes into Escape mode.
18.4966 INFO Goes into Track mode.
18.49662 INFO Goes into Escape mode.
18.52973 INFO Goes into Track mode.
18.52975 INFO Goes into Escape mode.
18.54628 INFO Goes into Track mode.
18.54629 INFO Goes into Escape mode.
18.56302 INFO Goes into Track mode.
18.56304 INFO Goes into Escape mode.
18.5794 INFO Goes into Track mode.
18.57942 INFO Goes into Escape mode.
18.5961 INFO Goes into Track mode.
18.59611 INFO Goes into Escape mode.
18.62924 INFO Goes into Track mode.
18.62925 INFO Goes into Escape mode.
18.64581 INFO Goes into Track mode.
18.64582 INFO Goes into Escape mode.
18.66228 INFO Goes into Track mode.
18.6623 INFO Goes into Escape mode.
18.67885 INFO Goes into Track mode.
18.67886 INFO Goes into Escape mode.
18.71199 INFO Goes into Track mode.
18.712 INFO Goes into Escape mode.
18.72854 INFO Goes into Track mode.
18.72855 INFO Goes into Escape mode.
18.74509 INFO Goes into Track mode.
18.7451 INFO Goes into Escape mode.
18.76179 INFO Goes into Track mode.
18.7618 INFO Goes into Escape mode.
18.77824 INFO Goes into Track mode.
18.77825 INFO Goes into Escape mode.
18.8114 INFO Goes into Track mode.
18.81141 INFO Goes into Escape mode.
18.82793 INFO Goes into Track mode.
18.82794 INFO Goes into Escape mode.
18.84451 INFO Goes into Track mode.
18.84452 INFO Goes into Escape mode.
18.8611 INFO Goes into Track mode.
18.86112 INFO Goes into Escape mode.
18.87765 INFO Goes into Track mode.
18.87767 INFO Goes into Escape mode.
18.91105 INFO Goes into Track mode.
18.91106 INFO Goes into Escape mode.
18.92735 INFO Goes into Track mode.
18.92736 INFO Goes into Escape mode.
18.94391 INFO Goes into Track mode.
18.94393 INFO Goes into Escape mode.
18.9605 INFO Goes into Track mode.
18.96051 INFO Goes into Escape mode.
18.97706 INFO Goes into Track mode.
18.97707 INFO Goes into Escape mode.
19.01019 INFO Goes into Track mode.
19.0102 INFO Goes into Escape mode.
19.02673 INFO Goes into Track mode.
19.02688 INFO Goes into Escape mode.
19.04332 INFO Goes into Track mode.
19.04333 INFO Goes into Escape mode.
19.05987 INFO Goes into Track mode.
19.05988 INFO Goes into Escape mode.
19.0768 INFO Goes into Track mode.
19.07682 INFO Goes into Escape mode.
19.10957 INFO Goes into Track mode.
19.55697 INFO Goes into Dodge mode.
20.66688 INFO Goes into Track mode.
26.94552 INFO Goes into Escape mode.
26.96208 INFO Goes into Track mode.
26.96209 INFO Goes into Escape mode.
26.97864 INFO Goes into Track mode.
26.97865 INFO Goes into Escape mode.
27.01179 INFO Goes into Track mode.
27.0118 INFO Goes into Escape mode.
27.02835 INFO Goes into Track mode.
27.02836 INFO Goes into Escape mode.
27.04492 INFO Goes into Track mode.
27.04493 INFO Goes into Escape mode.
27.06152 INFO Goes into Track mode.
27.06153 INFO Goes into Escape mode.
27.07809 INFO Goes into Track mode.
27.0781 INFO Goes into Escape mode.
27.1112 INFO Goes into Track mode.
27.11122 INFO Goes into Escape mode.
27.12775 INFO Goes into Track mode.
27.12776 INFO Goes into Escape mode.
27.14454 INFO Goes into Track mode.
27.14455 INFO Goes into Escape mode.
27.16089 INFO Goes into Track mode.
27.1609 INFO Goes into Escape mode.
27.17763 INFO Goes into Track mode.
27.17764 INFO Goes into Escape mode.
27.2106 INFO Goes into Track mode.
27.21062 INFO Goes into Escape mode.
27.22715 INFO Goes into Track mode.
27.22716 INFO Goes into Escape mode.
27.24375 INFO Goes into Track mode.
27.24376 INFO Goes into Escape mode.
27.26031 INFO Goes into Track mode.
27.26032 INFO Goes into Escape mode.
27.27687 INFO Goes into Track mode.
27.27688 INFO Goes into Escape mode.
27.30999 INFO Goes into Track mode.
27.31 INFO Goes into Escape mode.
27.32658 INFO Goes into Track mode.
27.32659 INFO Goes into Escape mode.
27.34319 INFO Goes into Track mode.
27.34321 INFO Goes into Escape mode.
27.35968 INFO Goes into Track mode.
27.35969 INFO Goes into Escape mode.
27.37626 INFO Goes into Track mode.
27.37628 INFO Goes into Escape mode.
27.40945 INFO Goes into Track mode.
27.40947 INFO Goes into Escape mode.
27.42601 INFO Goes into Track mode.
27.42603 INFO Goes into Escape mode.
27.44253 INFO Goes into Track mode.
27.44255 INFO Goes into Escape mode.
27.45911 INFO Goes into Track mode.
27.45912 INFO Goes into Escape mode.
27.49228 INFO Goes into Track mode.
27.4923 INFO Goes into Escape mode.
27.50889 INFO Goes into Track mode.
27.50891 INFO Goes into Escape mode.
27.52543 INFO Goes into Track mode.
27.52544 INFO Goes into Escape mode.
27.54195 INFO Goes into Track mode.
27.54197 INFO Goes into Escape mode.
27.55849 INFO Goes into Track mode.
27.5585 INFO Goes into Escape mode.
27.59167 INFO Goes into Track mode.
27.59168 INFO Goes into Escape mode.
27.60841 INFO Goes into Track mode.
27.60843 INFO Goes into Escape mode.
27.62475 INFO Goes into Track mode.
27.62477 INFO Goes into Escape mode.
27.64132 INFO Goes into Track mode.
27.64134 INFO Goes into Escape mode.
27.65791 INFO Goes into Track mode.
27.65792 INFO Goes into Escape mode.
27.69104 INFO Goes into Track mode.
27.69105 INFO Goes into Escape mode.
27.70766 INFO Goes into Track mode.
27.70768 INFO Goes into Escape mode.
27.72423 INFO Goes into Track mode.
27.72424 INFO Goes into Escape mode.
27.74073 INFO Goes into Track mode.
27.74075 INFO Goes into Escape mode.
27.75732 INFO Goes into Track mode.
27.75734 INFO Goes into Escape mode.
27.807 INFO Goes into Track mode.
27.80702 INFO Goes into Escape mode.
27.82355 INFO Goes into Track mode.
27.82356 INFO Goes into Escape mode.
27.84027 INFO Goes into Track mode.
27.84029 INFO Goes into Escape mode.
27.85669 INFO Goes into Track mode.
27.8567 INFO Goes into Escape mode.
27.88982 INFO Goes into Track mode.
27.88984 INFO Goes into Escape mode.
27.90639 INFO Goes into Track mode.
27.9064 INFO Goes into Escape mode.
27.92291 INFO Goes into Track mode.
27.92292 INFO Goes into Escape mode.
27.93951 INFO Goes into Track mode.
27.93952 INFO Goes into Escape mode.
27.95609 INFO Goes into Track mode.
27.95616 INFO Goes into Escape mode.
27.98922 INFO Goes into Track mode.
27.98923 INFO Goes into Escape mode.
28.00586 INFO Goes into Track mode.
28.00587 INFO Goes into Escape mode.
28.02235 INFO Goes into Track mode.
28.02236 INFO Goes into Escape mode.
28.03891 INFO Goes into Track mode.
28.03892 INFO Goes into Escape mode.
28.07206 INFO Goes into Track mode.
28.07207 INFO Goes into Escape mode.
28.08863 INFO Goes into Track mode.
28.08864 INFO Goes into Escape mode.
28.10513 INFO Goes into Track mode.
28.10515 INFO Goes into Escape mode.
28.12173 INFO Goes into Track mode.
28.12175 INFO Goes into Escape mode.
28.13831 INFO Goes into Track mode.
28.13833 INFO Goes into Escape mode.
28.17166 INFO Goes into Track mode.
28.17168 INFO Goes into Escape mode.
28.18801 INFO Goes into Track mode.
28.18803 INFO Goes into Escape mode.
28.20453 INFO Goes into Track mode.
28.20455 INFO Goes into Escape mode.
28.22108 INFO Goes into Track mode.
28.2211 INFO Goes into Escape mode.
28.23766 INFO Goes into Track mode.
28.23768 INFO Goes into Escape mode.
28.27081 INFO Goes into Track mode.
28.27083 INFO Goes into Escape mode.
28.2874 INFO Goes into Track mode.
28.28742 INFO Goes into Escape mode.
28.30393 INFO Goes into Track mode.
28.30396 INFO Goes into Escape mode.
28.32059 INFO Goes into Track mode.
28.32061 INFO Goes into Escape mode.
28.33705 INFO Goes into Track mode.
28.33707 INFO Goes into Escape mode.
28.37018 INFO Goes into Track mode.
30.39196 INFO Has hit NightHunter_AI_B2 (1).
34.3679 INFO Has hit NightHunter_AI_B1 (5).
34.36794 INFO Has hit NightHunter_AI_B1 (5).
34.38393 INFO Goes into Escape mode.
34.40062 INFO Goes into Track mode.
34.40063 INFO Goes into Escape mode.
34.41705 INFO Goes into Track mode.
34.41706 INFO Goes into Escape mode.
34.45019 INFO Goes into Track mode.
34.4502 INFO Goes into Escape mode.
34.46675 INFO Goes into Track mode.
34.46676 INFO Goes into Escape mode.
34.48331 INFO Goes into Track mode.
34.48332 INFO Goes into Escape mode.
34.49989 INFO Goes into Track mode.
34.4999 INFO Goes into Escape mode.
34.51643 INFO Goes into Track mode.
34.51644 INFO Goes into Escape mode.
34.54958 INFO Goes into Track mode.
34.5496 INFO Goes into Escape mode.
34.56625 INFO Goes into Track mode.
34.56626 INFO Goes into Escape mode.
34.58274 INFO Goes into Track mode.
34.58275 INFO Goes into Escape mode.
34.59932 INFO Goes into Track mode.
34.59933 INFO Goes into Escape mode.
34.61588 INFO Goes into Track mode.
34.61589 INFO Goes into Escape mode.
34.64897 INFO Goes into Track mode.
34.64898 INFO Goes into Escape mode.
34.66556 INFO Goes into Track mode.
34.66558 INFO Goes into Escape mode.
34.6822 INFO Goes into Track mode.
34.68221 INFO Goes into Escape mode.
34.69872 INFO Goes into Track mode.
34.69873 INFO Goes into Escape mode.
34.73183 INFO Goes into Track mode.
34.73184 INFO Goes into Escape mode.
34.74852 INFO Goes into Track mode.
34.74853 INFO Goes into Escape mode.
34.76503 INFO Goes into Track mode.
34.76505 INFO Goes into Escape mode.
34.78154 INFO Goes into Track mode.
34.78156 INFO Goes into Escape mode.
34.79811 INFO Goes into Track mode.
34.79812 INFO Goes into Escape mode.
34.83126 INFO Goes into Track mode.
34.83127 INFO Goes into Escape mode.
34.84804 INFO Goes into Track mode.
34.84806 INFO Goes into Escape mode.
34.86439 INFO Goes into Track mode.
34.8644 INFO Goes into Escape mode.
34.88116 INFO Goes into Track mode.
34.88117 INFO Goes into Escape mode.
34.89753 INFO Goes into Track mode.
34.89755 INFO Goes into Escape mode.
34.93068 INFO Goes into Track mode.
34.93069 INFO Goes into Escape mode.
34.94723 INFO Goes into Track mode.
34.94725 INFO Goes into Escape mode.
34.96379 INFO Goes into Track mode.
34.9638 INFO Goes into Escape mode.
34.98035 INFO Goes into Track mode.
34.98037 INFO Goes into Escape mode.
34.99691 INFO Goes into Track mode.
34.99692 INFO Goes into Escape mode.
35.03004 INFO Goes into Track mode.
35.03006 INFO Goes into Escape mode.
35.04673 INFO Goes into Track mode.
35.04689 INFO Goes into Escape mode.
35.06317 INFO Goes into Track mode.
35.06318 INFO Goes into Escape mode.
35.07974 INFO Goes into Track mode.
35.07975 INFO Goes into Escape mode.
35.09632 INFO Goes into Track mode.
35.09633 INFO Goes into Escape mode.
35.12945 INFO Goes into Track mode.
35.12947 INFO Goes into Escape mode.
35.14599 INFO Goes into Track mode.
35.146 INFO Goes into Escape mode.
35.16255 INFO Goes into Track mode.
35.16256 INFO Goes into Escape mode.
35.1791 INFO Goes into Track mode.
35.17912 INFO Goes into Escape mode.
35.2123 INFO Goes into Track mode.
35.21231 INFO Goes into Escape mode.
35.22881 INFO Goes into Track mode.
35.22882 INFO Goes into Escape mode.
35.24538 INFO Goes into Track mode.
35.2454 INFO Goes into Escape mode.
35.26224 INFO Goes into Track mode.
35.26226 INFO Goes into Escape mode.
35.27853 INFO Goes into Track mode.
35.27855 INFO Goes into Escape mode.
35.31181 INFO Goes into Track mode.
35.31182 INFO Goes into Escape mode.
35.32823 INFO Goes into Track mode.
35.32824 INFO Goes into Escape mode.
35.34508 INFO Goes into Track mode.
35.34509 INFO Goes into Escape mode.
35.36139 INFO Goes into Track mode.
35.3614 INFO Goes into Escape mode.
35.37798 INFO Goes into Track mode.
35.37799 INFO Goes into Escape mode.
35.41111 INFO Goes into Track mode.
35.41113 INFO Goes into Escape mode.
35.42767 INFO Goes into Track mode.
35.42768 INFO Goes into Escape mode.
35.44421 INFO Goes into Track mode.
35.44422 INFO Goes into Escape mode.
35.4608 INFO Goes into Track mode.
35.46081 INFO Goes into Escape mode.
35.47736 INFO Goes into Track mode.
35.47737 INFO Goes into Escape mode.
35.51054 INFO Goes into Track mode.
35.51055 INFO Goes into Escape mode.
35.52716 INFO Goes into Track mode.
35.52718 INFO Goes into Escape mode.
35.54362 INFO Goes into Track mode.
35.54364 INFO Goes into Escape mode.
35.5602 INFO Goes into Track mode.
35.56021 INFO Goes into Escape mode.
35.57678 INFO Goes into Track mode.
35.57679 INFO Goes into Escape mode.
35.60992 INFO Goes into Track mode.
35.60994 INFO Goes into Escape mode.
35.62645 INFO Goes into Track mode.
35.62646 INFO Goes into Escape mode.
35.64303 INFO Goes into Track mode.
35.64304 INFO Goes into Escape mode.
35.6596 INFO Goes into Track mode.
35.65961 INFO Goes into Escape mode.
35.67625 INFO Goes into Track mode.
35.67626 INFO Goes into Escape mode.
35.7093 INFO Goes into Track mode.
35.70931 INFO Goes into Escape mode.
35.72589 INFO Goes into Track mode.
35.72591 INFO Goes into Escape mode.
35.74242 INFO Goes into Track mode.
35.74243 INFO Goes into Escape mode.
35.75905 INFO Goes into Track mode.
35.75906 INFO Goes into Escape mode.
35.79213 INFO Goes into Track mode.
35.79214 INFO Goes into Escape mode.
35.8087 INFO Goes into Track mode.
35.80871 INFO Goes into Escape mode.
35.82522 INFO Goes into Track mode.
35.82523 INFO Goes into Escape mode.
35.84196 INFO Goes into Track mode.
35.84198 INFO Goes into Escape mode.
35.85836 INFO Goes into Track mode.
35.85837 INFO Goes into Escape mode.
35.8915 INFO Goes into Track mode.
35.89151 INFO Goes into Escape mode.
35.90806 INFO Goes into Track mode.
35.90807 INFO Goes into Escape mode.
35.92462 INFO Goes into Track mode.
35.92463 INFO Goes into Escape mode.
35.9412 INFO Goes into Track mode.
35.94122 INFO Goes into Escape mode.
35.95778 INFO Goes into Track mode.
35.95779 INFO Goes into Escape mode.
35.991 INFO Goes into Track mode.
35.99101 INFO Goes into Escape mode.
36.00758 INFO Goes into Track mode.
