Time : 2/2/2017 4:02:55 AM
7.927369 INFO Goes into Escape mode.
7.943778 INFO Goes into Track mode.
7.943789 INFO Goes into Escape mode.
7.96032 INFO Goes into Track mode.
7.960335 INFO Goes into Escape mode.
7.976887 INFO Goes into Track mode.
7.976899 INFO Goes into Escape mode.
8.010075 INFO Goes into Track mode.
8.010087 INFO Goes into Escape mode.
8.02659 INFO Goes into Track mode.
8.026602 INFO Goes into Escape mode.
8.043275 INFO Goes into Track mode.
8.043285 INFO Goes into Escape mode.
8.059834 INFO Goes into Track mode.
8.059846 INFO Goes into Escape mode.
8.076356 INFO Goes into Track mode.
8.076371 INFO Goes into Escape mode.
8.109473 INFO Goes into Track mode.
8.109488 INFO Goes into Escape mode.
8.12606 INFO Goes into Track mode.
8.126072 INFO Goes into Escape mode.
8.142607 INFO Goes into Track mode.
8.142619 INFO Goes into Escape mode.
8.15916 INFO Goes into Track mode.
8.159171 INFO Goes into Escape mode.
8.192332 INFO Goes into Track mode.
8.192345 INFO Goes into Escape mode.
8.208937 INFO Goes into Track mode.
8.208949 INFO Goes into Escape mode.
8.225424 INFO Goes into Track mode.
8.225435 INFO Goes into Escape mode.
8.241981 INFO Goes into Track mode.
8.241998 INFO Goes into Escape mode.
8.258582 INFO Goes into Track mode.
8.258594 INFO Goes into Escape mode.
8.291735 INFO Goes into Track mode.
8.291746 INFO Goes into Escape mode.
8.308236 INFO Goes into Track mode.
8.308248 INFO Goes into Escape mode.
8.324803 INFO Goes into Track mode.
8.324816 INFO Goes into Escape mode.
8.341338 INFO Goes into Track mode.
8.341351 INFO Goes into Escape mode.
8.357945 INFO Goes into Track mode.
8.357959 INFO Goes into Escape mode.
8.391124 INFO Goes into Track mode.
8.391139 INFO Goes into Escape mode.
8.407709 INFO Goes into Track mode.
8.407722 INFO Goes into Escape mode.
8.424427 INFO Goes into Track mode.
8.424438 INFO Goes into Escape mode.
8.440841 INFO Goes into Track mode.
8.440853 INFO Goes into Escape mode.
8.457395 INFO Goes into Track mode.
8.457407 INFO Goes into Escape mode.
8.490503 INFO Goes into Track mode.
8.490518 INFO Goes into Escape mode.
8.507053 INFO Goes into Track mode.
8.507065 INFO Goes into Escape mode.
8.523621 INFO Goes into Track mode.
8.523633 INFO Goes into Escape mode.
8.540453 INFO Goes into Track mode.
8.540465 INFO Goes into Escape mode.
8.556746 INFO Goes into Track mode.
8.556756 INFO Goes into Escape mode.
8.589935 INFO Goes into Track mode.
8.589948 INFO Goes into Escape mode.
8.606579 INFO Goes into Track mode.
8.606591 INFO Goes into Escape mode.
8.623051 INFO Goes into Track mode.
8.623064 INFO Goes into Escape mode.
8.639594 INFO Goes into Track mode.
8.639609 INFO Goes into Escape mode.
8.656187 INFO Goes into Track mode.
8.656199 INFO Goes into Escape mode.
8.689466 INFO Goes into Track mode.
8.689478 INFO Goes into Escape mode.
8.705901 INFO Goes into Track mode.
8.705913 INFO Goes into Escape mode.
8.722415 INFO Goes into Track mode.
8.722426 INFO Goes into Escape mode.
8.739014 INFO Goes into Track mode.
8.739029 INFO Goes into Escape mode.
8.772144 INFO Goes into Track mode.
8.772157 INFO Goes into Escape mode.
8.788695 INFO Goes into Track mode.
8.788707 INFO Goes into Escape mode.
8.80526 INFO Goes into Track mode.
8.805272 INFO Goes into Escape mode.
8.821851 INFO Goes into Track mode.
8.821863 INFO Goes into Escape mode.
8.838366 INFO Goes into Track mode.
8.838377 INFO Goes into Escape mode.
8.871554 INFO Goes into Track mode.
8.871567 INFO Goes into Escape mode.
8.888095 INFO Goes into Track mode.
8.888106 INFO Goes into Escape mode.
8.904675 INFO Goes into Track mode.
8.904689 INFO Goes into Escape mode.
8.921209 INFO Goes into Track mode.
8.921221 INFO Goes into Escape mode.
8.937819 INFO Goes into Track mode.
8.937832 INFO Goes into Escape mode.
8.970985 INFO Goes into Track mode.
8.970999 INFO Goes into Escape mode.
8.987528 INFO Goes into Track mode.
10.66088 INFO Goes into Escape mode.
10.67734 INFO Goes into Track mode.
10.67735 INFO Goes into Escape mode.
10.71049 INFO Goes into Track mode.
10.71051 INFO Goes into Escape mode.
10.72706 INFO Goes into Track mode.
10.72707 INFO Goes into Escape mode.
10.74364 INFO Goes into Track mode.
10.74366 INFO Goes into Escape mode.
10.76025 INFO Goes into Track mode.
10.76026 INFO Goes into Escape mode.
10.77698 INFO Goes into Track mode.
10.77699 INFO Goes into Escape mode.
10.80994 INFO Goes into Track mode.
10.80995 INFO Goes into Escape mode.
10.82646 INFO Goes into Track mode.
10.82647 INFO Goes into Escape mode.
10.84306 INFO Goes into Track mode.
10.84307 INFO Goes into Escape mode.
10.85984 INFO Goes into Track mode.
10.85986 INFO Goes into Escape mode.
10.87619 INFO Goes into Track mode.
10.8762 INFO Goes into Escape mode.
10.90932 INFO Goes into Track mode.
10.90933 INFO Goes into Escape mode.
10.92585 INFO Goes into Track mode.
10.92586 INFO Goes into Escape mode.
10.94248 INFO Goes into Track mode.
10.94249 INFO Goes into Escape mode.
10.95903 INFO Goes into Track mode.
10.95904 INFO Goes into Escape mode.
10.99216 INFO Goes into Track mode.
10.99218 INFO Goes into Escape mode.
11.00872 INFO Goes into Track mode.
11.00873 INFO Goes into Escape mode.
11.02525 INFO Goes into Track mode.
11.02526 INFO Goes into Escape mode.
11.04189 INFO Goes into Track mode.
11.0419 INFO Goes into Escape mode.
11.0585 INFO Goes into Track mode.
11.05852 INFO Goes into Escape mode.
11.0916 INFO Goes into Track mode.
11.09161 INFO Goes into Escape mode.
11.10812 INFO Goes into Track mode.
11.10814 INFO Goes into Escape mode.
11.12467 INFO Goes into Track mode.
11.12468 INFO Goes into Escape mode.
11.14139 INFO Goes into Track mode.
11.14141 INFO Goes into Escape mode.
11.15785 INFO Goes into Track mode.
11.15786 INFO Goes into Escape mode.
11.19102 INFO Goes into Track mode.
11.19103 INFO Goes into Escape mode.
11.20752 INFO Goes into Track mode.
11.20753 INFO Goes into Escape mode.
11.22403 INFO Goes into Track mode.
11.22404 INFO Goes into Escape mode.
11.24062 INFO Goes into Track mode.
11.24063 INFO Goes into Escape mode.
11.25721 INFO Goes into Track mode.
11.25722 INFO Goes into Escape mode.
11.29036 INFO Goes into Track mode.
11.29038 INFO Goes into Escape mode.
11.30689 INFO Goes into Track mode.
11.30691 INFO Goes into Escape mode.
11.32343 INFO Goes into Track mode.
11.32344 INFO Goes into Escape mode.
11.33998 INFO Goes into Track mode.
11.34001 INFO Goes into Escape mode.
11.35656 INFO Goes into Track mode.
11.35658 INFO Goes into Escape mode.
11.3898 INFO Goes into Track mode.
11.38981 INFO Goes into Escape mode.
11.40633 INFO Goes into Track mode.
11.40634 INFO Goes into Escape mode.
11.42281 INFO Goes into Track mode.
11.42283 INFO Goes into Escape mode.
11.43933 INFO Goes into Track mode.
11.43934 INFO Goes into Escape mode.
11.47249 INFO Goes into Track mode.
11.47251 INFO Goes into Escape mode.
11.48908 INFO Goes into Track mode.
11.48909 INFO Goes into Escape mode.
11.50564 INFO Goes into Track mode.
11.50567 INFO Goes into Escape mode.
11.52227 INFO Goes into Track mode.
11.52228 INFO Goes into Escape mode.
11.53873 INFO Goes into Track mode.
11.53874 INFO Goes into Escape mode.
11.57215 INFO Goes into Track mode.
11.57216 INFO Goes into Escape mode.
11.58844 INFO Goes into Track mode.
11.58845 INFO Goes into Escape mode.
11.60503 INFO Goes into Track mode.
11.60504 INFO Goes into Escape mode.
11.62175 INFO Goes into Track mode.
11.62176 INFO Goes into Escape mode.
11.63818 INFO Goes into Track mode.
11.63819 INFO Goes into Escape mode.
11.67131 INFO Goes into Track mode.
11.67132 INFO Goes into Escape mode.
11.68786 INFO Goes into Track mode.
11.68787 INFO Goes into Escape mode.
11.70442 INFO Goes into Track mode.
11.70443 INFO Goes into Escape mode.
11.72098 INFO Goes into Track mode.
11.72099 INFO Goes into Escape mode.
11.73753 INFO Goes into Track mode.
11.73754 INFO Goes into Escape mode.
11.77073 INFO Goes into Track mode.
11.77075 INFO Goes into Escape mode.
11.78761 INFO Goes into Track mode.
11.78763 INFO Goes into Escape mode.
11.80384 INFO Goes into Track mode.
11.80385 INFO Goes into Escape mode.
11.82039 INFO Goes into Track mode.
11.8204 INFO Goes into Escape mode.
11.83695 INFO Goes into Track mode.
11.83696 INFO Goes into Escape mode.
11.87009 INFO Goes into Track mode.
11.8701 INFO Goes into Escape mode.
11.88665 INFO Goes into Track mode.
11.88666 INFO Goes into Escape mode.
11.9033 INFO Goes into Track mode.
11.90331 INFO Goes into Escape mode.
11.91976 INFO Goes into Track mode.
11.91977 INFO Goes into Escape mode.
11.93642 INFO Goes into Track mode.
11.93643 INFO Goes into Escape mode.
11.96948 INFO Goes into Track mode.
11.96949 INFO Goes into Escape mode.
11.98604 INFO Goes into Track mode.
11.98606 INFO Goes into Escape mode.
12.00263 INFO Goes into Track mode.
12.00264 INFO Goes into Escape mode.
12.01919 INFO Goes into Track mode.
12.01921 INFO Goes into Escape mode.
12.05248 INFO Goes into Track mode.
12.05249 INFO Goes into Escape mode.
12.06891 INFO Goes into Track mode.
12.06893 INFO Goes into Escape mode.
12.08548 INFO Goes into Track mode.
12.08549 INFO Goes into Escape mode.
12.10213 INFO Goes into Track mode.
12.10215 INFO Goes into Escape mode.
12.11879 INFO Goes into Track mode.
12.11881 INFO Goes into Escape mode.
12.15177 INFO Goes into Track mode.
12.15179 INFO Goes into Escape mode.
12.16832 INFO Goes into Track mode.
12.16833 INFO Goes into Escape mode.
12.1849 INFO Goes into Track mode.
12.18492 INFO Goes into Escape mode.
12.20145 INFO Goes into Track mode.
12.20146 INFO Goes into Escape mode.
12.21825 INFO Goes into Track mode.
12.21826 INFO Goes into Escape mode.
12.25126 INFO Goes into Track mode.
12.25128 INFO Goes into Escape mode.
12.26775 INFO Goes into Track mode.
12.26776 INFO Goes into Escape mode.
12.28459 INFO Goes into Track mode.
12.2846 INFO Goes into Escape mode.
12.3009 INFO Goes into Track mode.
12.30091 INFO Goes into Escape mode.
12.31744 INFO Goes into Track mode.
12.31745 INFO Goes into Escape mode.
12.35083 INFO Goes into Track mode.
12.35084 INFO Goes into Escape mode.
12.36714 INFO Goes into Track mode.
12.36715 INFO Goes into Escape mode.
12.38371 INFO Goes into Track mode.
12.38373 INFO Goes into Escape mode.
12.40029 INFO Goes into Track mode.
12.4003 INFO Goes into Escape mode.
12.41694 INFO Goes into Track mode.
12.41695 INFO Goes into Escape mode.
12.45001 INFO Goes into Track mode.
12.45002 INFO Goes into Escape mode.
12.4665 INFO Goes into Track mode.
12.46651 INFO Goes into Escape mode.
12.48332 INFO Goes into Track mode.
12.48333 INFO Goes into Escape mode.
12.49994 INFO Goes into Track mode.
12.49995 INFO Goes into Escape mode.
12.51625 INFO Goes into Track mode.
12.51627 INFO Goes into Escape mode.
12.54935 INFO Goes into Track mode.
12.54936 INFO Goes into Escape mode.
12.56599 INFO Goes into Track mode.
12.566 INFO Goes into Escape mode.
12.58258 INFO Goes into Track mode.
12.5826 INFO Goes into Escape mode.
12.5991 INFO Goes into Track mode.
12.59912 INFO Goes into Escape mode.
12.63224 INFO Goes into Track mode.
12.63225 INFO Goes into Escape mode.
12.64878 INFO Goes into Track mode.
12.6488 INFO Goes into Escape mode.
12.66534 INFO Goes into Track mode.
12.66535 INFO Goes into Escape mode.
12.68193 INFO Goes into Track mode.
12.68194 INFO Goes into Escape mode.
12.69845 INFO Goes into Track mode.
12.69846 INFO Goes into Escape mode.
12.7316 INFO Goes into Track mode.
12.73161 INFO Goes into Escape mode.
12.74827 INFO Goes into Track mode.
12.74828 INFO Goes into Escape mode.
12.76474 INFO Goes into Track mode.
12.76476 INFO Goes into Escape mode.
12.78128 INFO Goes into Track mode.
12.78129 INFO Goes into Escape mode.
12.79786 INFO Goes into Track mode.
12.79787 INFO Goes into Escape mode.
12.83099 INFO Goes into Track mode.
12.83117 INFO Goes into Escape mode.
12.84751 INFO Goes into Track mode.
12.84752 INFO Goes into Escape mode.
12.86438 INFO Goes into Track mode.
12.86439 INFO Goes into Escape mode.
12.88071 INFO Goes into Track mode.
12.88072 INFO Goes into Escape mode.
12.8974 INFO Goes into Track mode.
12.89741 INFO Goes into Escape mode.
12.93051 INFO Goes into Track mode.
12.93052 INFO Goes into Escape mode.
12.94709 INFO Goes into Track mode.
12.9471 INFO Goes into Escape mode.
12.96356 INFO Goes into Track mode.
12.96357 INFO Goes into Escape mode.
12.98009 INFO Goes into Track mode.
12.9801 INFO Goes into Escape mode.
12.99663 INFO Goes into Track mode.
12.99664 INFO Goes into Escape mode.
13.02983 INFO Goes into Track mode.
13.02984 INFO Goes into Escape mode.
13.04643 INFO Goes into Track mode.
13.04644 INFO Goes into Escape mode.
13.06309 INFO Goes into Track mode.
13.06311 INFO Goes into Escape mode.
13.07951 INFO Goes into Track mode.
13.07952 INFO Goes into Escape mode.
13.11267 INFO Goes into Track mode.
13.11268 INFO Goes into Escape mode.
13.12924 INFO Goes into Track mode.
13.12926 INFO Goes into Escape mode.
13.14582 INFO Goes into Track mode.
13.14583 INFO Goes into Escape mode.
13.16236 INFO Goes into Track mode.
13.16238 INFO Goes into Escape mode.
13.17892 INFO Goes into Track mode.
13.17893 INFO Goes into Escape mode.
13.2121 INFO Goes into Track mode.
13.21211 INFO Goes into Escape mode.
13.22874 INFO Goes into Track mode.
13.22875 INFO Goes into Escape mode.
13.24526 INFO Goes into Track mode.
13.24527 INFO Goes into Escape mode.
13.26185 INFO Goes into Track mode.
13.26186 INFO Goes into Escape mode.
13.27836 INFO Goes into Track mode.
13.27837 INFO Goes into Escape mode.
13.31151 INFO Goes into Track mode.
13.31152 INFO Goes into Escape mode.
13.32807 INFO Goes into Track mode.
13.32808 INFO Goes into Escape mode.
13.34459 INFO Goes into Track mode.
13.34461 INFO Goes into Escape mode.
13.36117 INFO Goes into Track mode.
13.36118 INFO Goes into Escape mode.
13.37773 INFO Goes into Track mode.
13.37774 INFO Goes into Escape mode.
13.41096 INFO Goes into Track mode.
13.41097 INFO Goes into Escape mode.
13.4274 INFO Goes into Track mode.
13.42741 INFO Goes into Escape mode.
13.44402 INFO Goes into Track mode.
13.44403 INFO Goes into Escape mode.
13.46059 INFO Goes into Track mode.
13.4606 INFO Goes into Escape mode.
13.47714 INFO Goes into Track mode.
13.47715 INFO Goes into Escape mode.
13.51028 INFO Goes into Track mode.
13.51029 INFO Goes into Escape mode.
13.52681 INFO Goes into Track mode.
13.52683 INFO Goes into Escape mode.
13.54335 INFO Goes into Track mode.
13.54336 INFO Goes into Escape mode.
13.56002 INFO Goes into Track mode.
13.56003 INFO Goes into Escape mode.
13.57656 INFO Goes into Track mode.
13.57658 INFO Goes into Escape mode.
13.61924 INFO Goes into Track mode.
13.61925 INFO Goes into Escape mode.
13.62624 INFO Goes into Track mode.
13.62625 INFO Goes into Escape mode.
13.64281 INFO Goes into Track mode.
13.64283 INFO Goes into Escape mode.
13.65935 INFO Goes into Track mode.
13.65936 INFO Goes into Escape mode.
13.69263 INFO Goes into Track mode.
13.69264 INFO Goes into Escape mode.
13.70909 INFO Goes into Track mode.
13.7091 INFO Goes into Escape mode.
13.72585 INFO Goes into Track mode.
13.72586 INFO Goes into Escape mode.
13.7422 INFO Goes into Track mode.
13.74221 INFO Goes into Escape mode.
13.75879 INFO Goes into Track mode.
13.7588 INFO Goes into Escape mode.
13.79192 INFO Goes into Track mode.
13.79193 INFO Goes into Escape mode.
13.80845 INFO Goes into Track mode.
13.80847 INFO Goes into Escape mode.
13.82505 INFO Goes into Track mode.
13.82506 INFO Goes into Escape mode.
13.84162 INFO Goes into Track mode.
13.84164 INFO Goes into Escape mode.
13.85833 INFO Goes into Track mode.
13.85834 INFO Goes into Escape mode.
13.8914 INFO Goes into Track mode.
13.89141 INFO Goes into Escape mode.
13.90789 INFO Goes into Track mode.
13.9079 INFO Goes into Escape mode.
13.92483 INFO Goes into Track mode.
13.92489 INFO Goes into Escape mode.
13.9411 INFO Goes into Track mode.
13.94112 INFO Goes into Escape mode.
13.95762 INFO Goes into Track mode.
13.95764 INFO Goes into Escape mode.
13.99076 INFO Goes into Track mode.
13.99078 INFO Goes into Escape mode.
14.00731 INFO Goes into Track mode.
14.00732 INFO Goes into Escape mode.
14.02418 INFO Goes into Track mode.
14.0242 INFO Goes into Escape mode.
14.04049 INFO Goes into Track mode.
14.0405 INFO Goes into Escape mode.
14.05706 INFO Goes into Track mode.
14.05708 INFO Goes into Escape mode.
14.09044 INFO Goes into Track mode.
14.09046 INFO Goes into Escape mode.
14.10682 INFO Goes into Track mode.
14.10683 INFO Goes into Escape mode.
14.1233 INFO Goes into Track mode.
14.12331 INFO Goes into Escape mode.
14.13985 INFO Goes into Track mode.
14.13986 INFO Goes into Escape mode.
14.15647 INFO Goes into Track mode.
14.15648 INFO Goes into Escape mode.
14.18974 INFO Goes into Track mode.
14.18975 INFO Goes into Escape mode.
14.20615 INFO Goes into Track mode.
14.20616 INFO Goes into Escape mode.
14.22292 INFO Goes into Track mode.
14.22294 INFO Goes into Escape mode.
14.23924 INFO Goes into Track mode.
14.23925 INFO Goes into Escape mode.
14.27237 INFO Goes into Track mode.
14.27239 INFO Goes into Escape mode.
14.28896 INFO Goes into Track mode.
14.28897 INFO Goes into Escape mode.
14.30559 INFO Goes into Track mode.
14.30561 INFO Goes into Escape mode.
14.32207 INFO Goes into Track mode.
14.32208 INFO Goes into Escape mode.
14.3386 INFO Goes into Track mode.
14.33861 INFO Goes into Escape mode.
14.3718 INFO Goes into Track mode.
14.37181 INFO Goes into Escape mode.
14.38834 INFO Goes into Track mode.
14.38835 INFO Goes into Escape mode.
14.40493 INFO Goes into Track mode.
14.40494 INFO Goes into Escape mode.
14.42148 INFO Goes into Track mode.
14.42149 INFO Goes into Escape mode.
14.43827 INFO Goes into Track mode.
14.43829 INFO Goes into Escape mode.
14.4714 INFO Goes into Track mode.
14.47142 INFO Goes into Escape mode.
14.48774 INFO Goes into Track mode.
14.48776 INFO Goes into Escape mode.
14.50449 INFO Goes into Track mode.
14.50451 INFO Goes into Escape mode.
14.53763 INFO Goes into Track mode.
15.58157 INFO Has hit NightHunter_AI_B1 (4).
15.58159 INFO Has hit NightHunter_AI_B1 (4).
15.6479 INFO Has hit NightHunter_AI_B2.
18.14895 INFO Goes into Escape mode.
18.16548 INFO Goes into Track mode.
18.16549 INFO Goes into Escape mode.
18.1821 INFO Goes into Track mode.
18.18212 INFO Goes into Escape mode.
18.19861 INFO Goes into Track mode.
18.19862 INFO Goes into Escape mode.
18.23177 INFO Goes into Track mode.
18.23178 INFO Goes into Escape mode.
18.2484 INFO Goes into Track mode.
18.24842 INFO Goes into Escape mode.
18.265 INFO Goes into Track mode.
18.26501 INFO Goes into Escape mode.
18.28147 INFO Goes into Track mode.
18.28148 INFO Goes into Escape mode.
18.298 INFO Goes into Track mode.
18.29801 INFO Goes into Escape mode.
18.33113 INFO Goes into Track mode.
18.33114 INFO Goes into Escape mode.
18.34773 INFO Goes into Track mode.
18.34774 INFO Goes into Escape mode.
18.36433 INFO Goes into Track mode.
18.36435 INFO Goes into Escape mode.
18.38088 INFO Goes into Track mode.
18.38089 INFO Goes into Escape mode.
18.39745 INFO Goes into Track mode.
18.39746 INFO Goes into Escape mode.
18.43064 INFO Goes into Track mode.
18.43065 INFO Goes into Escape mode.
18.44714 INFO Goes into Track mode.
18.44715 INFO Goes into Escape mode.
18.46371 INFO Goes into Track mode.
18.46372 INFO Goes into Escape mode.
18.4803 INFO Goes into Track mode.
18.48031 INFO Goes into Escape mode.
18.49684 INFO Goes into Track mode.
18.49685 INFO Goes into Escape mode.
18.52997 INFO Goes into Track mode.
18.52999 INFO Goes into Escape mode.
18.54651 INFO Goes into Track mode.
18.54652 INFO Goes into Escape mode.
18.56326 INFO Goes into Track mode.
18.56327 INFO Goes into Escape mode.
18.57963 INFO Goes into Track mode.
18.57964 INFO Goes into Escape mode.
18.59633 INFO Goes into Track mode.
18.59647 INFO Goes into Escape mode.
18.62947 INFO Goes into Track mode.
18.62948 INFO Goes into Escape mode.
18.64604 INFO Goes into Track mode.
18.64605 INFO Goes into Escape mode.
18.66251 INFO Goes into Track mode.
18.66252 INFO Goes into Escape mode.
18.67909 INFO Goes into Track mode.
18.6791 INFO Goes into Escape mode.
18.71223 INFO Goes into Track mode.
18.71224 INFO Goes into Escape mode.
18.72878 INFO Goes into Track mode.
18.72879 INFO Goes into Escape mode.
18.74533 INFO Goes into Track mode.
18.74534 INFO Goes into Escape mode.
18.76202 INFO Goes into Track mode.
18.76204 INFO Goes into Escape mode.
18.77848 INFO Goes into Track mode.
18.77849 INFO Goes into Escape mode.
18.81163 INFO Goes into Track mode.
18.81165 INFO Goes into Escape mode.
18.82817 INFO Goes into Track mode.
18.82818 INFO Goes into Escape mode.
18.84475 INFO Goes into Track mode.
18.84476 INFO Goes into Escape mode.
18.86134 INFO Goes into Track mode.
18.86135 INFO Goes into Escape mode.
18.87789 INFO Goes into Track mode.
18.87791 INFO Goes into Escape mode.
18.91128 INFO Goes into Track mode.
18.91129 INFO Goes into Escape mode.
18.92758 INFO Goes into Track mode.
18.92759 INFO Goes into Escape mode.
18.94415 INFO Goes into Track mode.
18.94416 INFO Goes into Escape mode.
18.96073 INFO Goes into Track mode.
18.96075 INFO Goes into Escape mode.
18.97729 INFO Goes into Track mode.
18.9773 INFO Goes into Escape mode.
19.01042 INFO Goes into Track mode.
19.01044 INFO Goes into Escape mode.
19.02711 INFO Goes into Track mode.
19.02712 INFO Goes into Escape mode.
19.04356 INFO Goes into Track mode.
19.04357 INFO Goes into Escape mode.
19.0601 INFO Goes into Track mode.
19.06011 INFO Goes into Escape mode.
19.07704 INFO Goes into Track mode.
19.07705 INFO Goes into Escape mode.
19.11011 INFO Goes into Track mode.
19.11012 INFO Goes into Escape mode.
19.12637 INFO Goes into Track mode.
19.12638 INFO Goes into Escape mode.
19.14293 INFO Goes into Track mode.
19.14294 INFO Goes into Escape mode.
19.15958 INFO Goes into Track mode.
19.1596 INFO Goes into Escape mode.
19.19274 INFO Goes into Track mode.
19.19275 INFO Goes into Escape mode.
19.20932 INFO Goes into Track mode.
19.20933 INFO Goes into Escape mode.
19.22578 INFO Goes into Track mode.
19.2258 INFO Goes into Escape mode.
19.24245 INFO Goes into Track mode.
19.24246 INFO Goes into Escape mode.
19.25892 INFO Goes into Track mode.
19.25894 INFO Goes into Escape mode.
19.29207 INFO Goes into Track mode.
19.29208 INFO Goes into Escape mode.
19.30863 INFO Goes into Track mode.
19.30865 INFO Goes into Escape mode.
19.32519 INFO Goes into Track mode.
19.32521 INFO Goes into Escape mode.
19.34175 INFO Goes into Track mode.
19.34177 INFO Goes into Escape mode.
19.35832 INFO Goes into Track mode.
19.35833 INFO Goes into Escape mode.
19.39142 INFO Goes into Track mode.
19.39143 INFO Goes into Escape mode.
19.40799 INFO Goes into Track mode.
19.408 INFO Goes into Escape mode.
19.42455 INFO Goes into Track mode.
19.42456 INFO Goes into Escape mode.
19.44134 INFO Goes into Track mode.
19.44135 INFO Goes into Escape mode.
19.45766 INFO Goes into Track mode.
19.45768 INFO Goes into Escape mode.
19.49087 INFO Goes into Track mode.
19.49104 INFO Goes into Escape mode.
19.50733 INFO Goes into Track mode.
19.50734 INFO Goes into Escape mode.
19.52389 INFO Goes into Track mode.
19.5239 INFO Goes into Escape mode.
19.54044 INFO Goes into Track mode.
