Time : 2/2/2017 4:02:55 AM
6.568603 INFO Goes into Escape mode.
6.585077 INFO Goes into Track mode.
6.585089 INFO Goes into Escape mode.
6.601714 INFO Goes into Track mode.
6.601727 INFO Goes into Escape mode.
6.618198 INFO Goes into Track mode.
6.618262 INFO Goes into Escape mode.
6.651367 INFO Goes into Track mode.
6.65138 INFO Goes into Escape mode.
6.6679 INFO Goes into Track mode.
6.667912 INFO Goes into Escape mode.
6.684545 INFO Goes into Track mode.
6.684557 INFO Goes into Escape mode.
6.701078 INFO Goes into Track mode.
6.701094 INFO Goes into Escape mode.
6.717603 INFO Goes into Track mode.
6.717615 INFO Goes into Escape mode.
6.750746 INFO Goes into Track mode.
6.750757 INFO Goes into Escape mode.
6.767299 INFO Goes into Track mode.
6.767312 INFO Goes into Escape mode.
6.78387 INFO Goes into Track mode.
6.783883 INFO Goes into Escape mode.
6.800456 INFO Goes into Track mode.
6.800468 INFO Goes into Escape mode.
6.817005 INFO Goes into Track mode.
6.817017 INFO Goes into Escape mode.
6.850164 INFO Goes into Track mode.
6.850175 INFO Goes into Escape mode.
6.866693 INFO Goes into Track mode.
6.866705 INFO Goes into Escape mode.
6.88328 INFO Goes into Track mode.
6.883293 INFO Goes into Escape mode.
6.8999 INFO Goes into Track mode.
6.899911 INFO Goes into Escape mode.
6.916432 INFO Goes into Track mode.
6.916444 INFO Goes into Escape mode.
6.949549 INFO Goes into Track mode.
6.949561 INFO Goes into Escape mode.
6.966088 INFO Goes into Track mode.
6.9661 INFO Goes into Escape mode.
6.982656 INFO Goes into Track mode.
6.982668 INFO Goes into Escape mode.
6.99921 INFO Goes into Track mode.
6.999222 INFO Goes into Escape mode.
7.032413 INFO Goes into Track mode.
7.032426 INFO Goes into Escape mode.
7.048914 INFO Goes into Track mode.
7.048929 INFO Goes into Escape mode.
7.065596 INFO Goes into Track mode.
7.065609 INFO Goes into Escape mode.
7.082059 INFO Goes into Track mode.
7.082072 INFO Goes into Escape mode.
7.098604 INFO Goes into Track mode.
7.098615 INFO Goes into Escape mode.
7.131749 INFO Goes into Track mode.
7.131762 INFO Goes into Escape mode.
7.148328 INFO Goes into Track mode.
7.14834 INFO Goes into Escape mode.
7.164863 INFO Goes into Track mode.
7.164875 INFO Goes into Escape mode.
7.181427 INFO Goes into Track mode.
7.18144 INFO Goes into Escape mode.
7.198036 INFO Goes into Track mode.
7.198057 INFO Goes into Escape mode.
7.231287 INFO Goes into Track mode.
7.2313 INFO Goes into Escape mode.
7.247799 INFO Goes into Track mode.
7.24781 INFO Goes into Escape mode.
7.264261 INFO Goes into Track mode.
7.264274 INFO Goes into Escape mode.
7.280846 INFO Goes into Track mode.
7.280862 INFO Goes into Escape mode.
7.29739 INFO Goes into Track mode.
14.5371 INFO Goes into Escape mode.
14.57028 INFO Goes into Track mode.
14.57029 INFO Goes into Escape mode.
14.58678 INFO Goes into Track mode.
14.58679 INFO Goes into Escape mode.
14.60331 INFO Goes into Track mode.
14.60332 INFO Goes into Escape mode.
14.61996 INFO Goes into Track mode.
14.61997 INFO Goes into Escape mode.
14.63648 INFO Goes into Track mode.
14.63649 INFO Goes into Escape mode.
14.66983 INFO Goes into Track mode.
14.66984 INFO Goes into Escape mode.
14.6863 INFO Goes into Track mode.
14.68631 INFO Goes into Escape mode.
14.7028 INFO Goes into Track mode.
14.70281 INFO Goes into Escape mode.
14.71928 INFO Goes into Track mode.
14.71929 INFO Goes into Escape mode.
14.7359 INFO Goes into Track mode.
14.73591 INFO Goes into Escape mode.
14.76901 INFO Goes into Track mode.
14.76903 INFO Goes into Escape mode.
14.78557 INFO Goes into Track mode.
14.78558 INFO Goes into Escape mode.
14.80225 INFO Goes into Track mode.
14.80226 INFO Goes into Escape mode.
14.81871 INFO Goes into Track mode.
14.81873 INFO Goes into Escape mode.
14.85186 INFO Goes into Track mode.
14.85187 INFO Goes into Escape mode.
14.8684 INFO Goes into Track mode.
14.86841 INFO Goes into Escape mode.
14.88499 INFO Goes into Track mode.
14.885 INFO Goes into Escape mode.
14.90154 INFO Goes into Track mode.
14.90155 INFO Goes into Escape mode.
14.91808 INFO Goes into Track mode.
14.91809 INFO Goes into Escape mode.
14.95125 INFO Goes into Track mode.
14.95126 INFO Goes into Escape mode.
14.9678 INFO Goes into Track mode.
14.96787 INFO Goes into Escape mode.
14.98439 INFO Goes into Track mode.
14.9844 INFO Goes into Escape mode.
15.00113 INFO Goes into Track mode.
15.00115 INFO Goes into Escape mode.
15.01754 INFO Goes into Track mode.
15.01755 INFO Goes into Escape mode.
15.05063 INFO Goes into Track mode.
15.05064 INFO Goes into Escape mode.
15.06722 INFO Goes into Track mode.
15.06723 INFO Goes into Escape mode.
15.08379 INFO Goes into Track mode.
15.0838 INFO Goes into Escape mode.
15.10031 INFO Goes into Track mode.
15.10032 INFO Goes into Escape mode.
15.1169 INFO Goes into Track mode.
15.11691 INFO Goes into Escape mode.
15.15004 INFO Goes into Track mode.
15.15006 INFO Goes into Escape mode.
15.16669 INFO Goes into Track mode.
15.16671 INFO Goes into Escape mode.
15.18317 INFO Goes into Track mode.
15.18318 INFO Goes into Escape mode.
15.19977 INFO Goes into Track mode.
15.19978 INFO Goes into Escape mode.
15.21627 INFO Goes into Track mode.
15.21628 INFO Goes into Escape mode.
15.2494 INFO Goes into Track mode.
15.24941 INFO Goes into Escape mode.
15.26598 INFO Goes into Track mode.
15.26599 INFO Goes into Escape mode.
15.28257 INFO Goes into Track mode.
15.28258 INFO Goes into Escape mode.
15.29913 INFO Goes into Track mode.
15.29914 INFO Goes into Escape mode.
15.33228 INFO Goes into Track mode.
15.33229 INFO Goes into Escape mode.
15.34884 INFO Goes into Track mode.
15.34885 INFO Goes into Escape mode.
15.36539 INFO Goes into Track mode.
15.3654 INFO Goes into Escape mode.
15.382 INFO Goes into Track mode.
15.38202 INFO Goes into Escape mode.
15.39857 INFO Goes into Track mode.
15.39858 INFO Goes into Escape mode.
15.43164 INFO Goes into Track mode.
15.43166 INFO Goes into Escape mode.
15.44823 INFO Goes into Track mode.
15.44824 INFO Goes into Escape mode.
15.46477 INFO Goes into Track mode.
15.46478 INFO Goes into Escape mode.
15.48137 INFO Goes into Track mode.
15.48138 INFO Goes into Escape mode.
15.49802 INFO Goes into Track mode.
15.49803 INFO Goes into Escape mode.
15.53107 INFO Goes into Track mode.
15.53108 INFO Goes into Escape mode.
15.54763 INFO Goes into Track mode.
15.54764 INFO Goes into Escape mode.
15.56423 INFO Goes into Track mode.
15.56424 INFO Goes into Escape mode.
15.58081 INFO Goes into Track mode.
15.58082 INFO Goes into Escape mode.
15.59735 INFO Goes into Track mode.
15.59736 INFO Goes into Escape mode.
15.63058 INFO Goes into Track mode.
15.63059 INFO Goes into Escape mode.
15.64709 INFO Goes into Track mode.
15.6471 INFO Goes into Escape mode.
15.66365 INFO Goes into Track mode.
15.66366 INFO Goes into Escape mode.
15.68022 INFO Goes into Track mode.
15.68023 INFO Goes into Escape mode.
15.69678 INFO Goes into Track mode.
15.6968 INFO Goes into Escape mode.
15.72993 INFO Goes into Track mode.
15.72994 INFO Goes into Escape mode.
15.74644 INFO Goes into Track mode.
15.74645 INFO Goes into Escape mode.
15.76305 INFO Goes into Track mode.
15.76306 INFO Goes into Escape mode.
15.77961 INFO Goes into Track mode.
15.77962 INFO Goes into Escape mode.
15.79619 INFO Goes into Track mode.
15.7962 INFO Goes into Escape mode.
15.82928 INFO Goes into Track mode.
15.8293 INFO Goes into Escape mode.
15.84588 INFO Goes into Track mode.
15.84589 INFO Goes into Escape mode.
15.86249 INFO Goes into Track mode.
15.86251 INFO Goes into Escape mode.
15.87903 INFO Goes into Track mode.
15.87904 INFO Goes into Escape mode.
15.91217 INFO Goes into Track mode.
15.91219 INFO Goes into Escape mode.
15.92871 INFO Goes into Track mode.
15.92873 INFO Goes into Escape mode.
15.94536 INFO Goes into Track mode.
15.94537 INFO Goes into Escape mode.
15.96191 INFO Goes into Track mode.
15.96193 INFO Goes into Escape mode.
15.97843 INFO Goes into Track mode.
15.97844 INFO Goes into Escape mode.
16.01158 INFO Goes into Track mode.
16.01159 INFO Goes into Escape mode.
16.02812 INFO Goes into Track mode.
16.02813 INFO Goes into Escape mode.
16.0449 INFO Goes into Track mode.
16.04491 INFO Goes into Escape mode.
16.0613 INFO Goes into Track mode.
16.06137 INFO Goes into Escape mode.
16.07785 INFO Goes into Track mode.
16.07786 INFO Goes into Escape mode.
16.11097 INFO Goes into Track mode.
16.11098 INFO Goes into Escape mode.
16.12751 INFO Goes into Track mode.
16.12752 INFO Goes into Escape mode.
16.14409 INFO Goes into Track mode.
16.1441 INFO Goes into Escape mode.
16.16084 INFO Goes into Track mode.
16.16085 INFO Goes into Escape mode.
16.17721 INFO Goes into Track mode.
16.17722 INFO Goes into Escape mode.
16.21034 INFO Goes into Track mode.
16.21036 INFO Goes into Escape mode.
16.22694 INFO Goes into Track mode.
16.22695 INFO Goes into Escape mode.
16.24347 INFO Goes into Track mode.
16.24348 INFO Goes into Escape mode.
16.2601 INFO Goes into Track mode.
16.26011 INFO Goes into Escape mode.
16.27689 INFO Goes into Track mode.
16.27691 INFO Goes into Escape mode.
16.30977 INFO Goes into Track mode.
16.3098 INFO Goes into Escape mode.
16.32641 INFO Goes into Track mode.
16.32643 INFO Goes into Escape mode.
16.34292 INFO Goes into Track mode.
16.34293 INFO Goes into Escape mode.
16.35966 INFO Goes into Track mode.
16.35968 INFO Goes into Escape mode.
16.37611 INFO Goes into Track mode.
16.37612 INFO Goes into Escape mode.
16.40921 INFO Goes into Track mode.
16.40923 INFO Goes into Escape mode.
16.42574 INFO Goes into Track mode.
16.42575 INFO Goes into Escape mode.
16.44229 INFO Goes into Track mode.
16.4423 INFO Goes into Escape mode.
16.45885 INFO Goes into Track mode.
16.45886 INFO Goes into Escape mode.
16.49226 INFO Goes into Track mode.
16.49228 INFO Goes into Escape mode.
16.50879 INFO Goes into Track mode.
16.5088 INFO Goes into Escape mode.
16.52513 INFO Goes into Track mode.
16.52516 INFO Goes into Escape mode.
16.54167 INFO Goes into Track mode.
16.54168 INFO Goes into Escape mode.
16.55828 INFO Goes into Track mode.
16.5583 INFO Goes into Escape mode.
16.59149 INFO Goes into Track mode.
16.5915 INFO Goes into Escape mode.
16.60795 INFO Goes into Track mode.
16.60797 INFO Goes into Escape mode.
16.6246 INFO Goes into Track mode.
16.62461 INFO Goes into Escape mode.
16.64123 INFO Goes into Track mode.
16.64124 INFO Goes into Escape mode.
16.65766 INFO Goes into Track mode.
16.65767 INFO Goes into Escape mode.
16.69081 INFO Goes into Track mode.
16.69083 INFO Goes into Escape mode.
16.70736 INFO Goes into Track mode.
16.70737 INFO Goes into Escape mode.
16.72394 INFO Goes into Track mode.
16.72396 INFO Goes into Escape mode.
16.74045 INFO Goes into Track mode.
16.74047 INFO Goes into Escape mode.
16.75707 INFO Goes into Track mode.
16.75708 INFO Goes into Escape mode.
16.79022 INFO Goes into Track mode.
16.79024 INFO Goes into Escape mode.
16.80686 INFO Goes into Track mode.
16.80688 INFO Goes into Escape mode.
16.82333 INFO Goes into Track mode.
16.82334 INFO Goes into Escape mode.
16.83989 INFO Goes into Track mode.
16.8399 INFO Goes into Escape mode.
16.8565 INFO Goes into Track mode.
16.85651 INFO Goes into Escape mode.
16.88958 INFO Goes into Track mode.
16.8896 INFO Goes into Escape mode.
16.90615 INFO Goes into Track mode.
16.90616 INFO Goes into Escape mode.
16.92271 INFO Goes into Track mode.
16.92272 INFO Goes into Escape mode.
16.93936 INFO Goes into Track mode.
16.93937 INFO Goes into Escape mode.
16.97244 INFO Goes into Track mode.
16.97245 INFO Goes into Escape mode.
16.98899 INFO Goes into Track mode.
16.989 INFO Goes into Escape mode.
17.00554 INFO Goes into Track mode.
17.00555 INFO Goes into Escape mode.
17.02212 INFO Goes into Track mode.
17.02213 INFO Goes into Escape mode.
17.03869 INFO Goes into Track mode.
17.0387 INFO Goes into Escape mode.
17.07186 INFO Goes into Track mode.
17.07187 INFO Goes into Escape mode.
17.08839 INFO Goes into Track mode.
17.0884 INFO Goes into Escape mode.
17.10497 INFO Goes into Track mode.
17.10498 INFO Goes into Escape mode.
17.12165 INFO Goes into Track mode.
17.12166 INFO Goes into Escape mode.
17.13809 INFO Goes into Track mode.
17.13811 INFO Goes into Escape mode.
17.17125 INFO Goes into Track mode.
17.17126 INFO Goes into Escape mode.
17.18782 INFO Goes into Track mode.
17.18784 INFO Goes into Escape mode.
17.20438 INFO Goes into Track mode.
17.20439 INFO Goes into Escape mode.
17.22093 INFO Goes into Track mode.
17.22094 INFO Goes into Escape mode.
17.23749 INFO Goes into Track mode.
17.2375 INFO Goes into Escape mode.
17.2707 INFO Goes into Track mode.
17.27072 INFO Goes into Escape mode.
17.2872 INFO Goes into Track mode.
17.28721 INFO Goes into Escape mode.
17.30402 INFO Goes into Track mode.
17.30403 INFO Goes into Escape mode.
17.32035 INFO Goes into Track mode.
17.32036 INFO Goes into Escape mode.
17.33693 INFO Goes into Track mode.
17.33694 INFO Goes into Escape mode.
17.3701 INFO Goes into Track mode.
17.37012 INFO Goes into Escape mode.
17.38664 INFO Goes into Track mode.
17.38665 INFO Goes into Escape mode.
17.40321 INFO Goes into Track mode.
17.40322 INFO Goes into Escape mode.
17.41976 INFO Goes into Track mode.
17.41977 INFO Goes into Escape mode.
17.43627 INFO Goes into Track mode.
17.43628 INFO Goes into Escape mode.
17.46948 INFO Goes into Track mode.
17.46949 INFO Goes into Escape mode.
17.48601 INFO Goes into Track mode.
17.48602 INFO Goes into Escape mode.
17.50256 INFO Goes into Track mode.
17.50257 INFO Goes into Escape mode.
17.51911 INFO Goes into Track mode.
17.51912 INFO Goes into Escape mode.
17.55224 INFO Goes into Track mode.
17.55225 INFO Goes into Escape mode.
17.56879 INFO Goes into Track mode.
17.5688 INFO Goes into Escape mode.
17.58538 INFO Goes into Track mode.
17.58539 INFO Goes into Escape mode.
17.60197 INFO Goes into Track mode.
17.60199 INFO Goes into Escape mode.
17.61881 INFO Goes into Track mode.
17.61883 INFO Goes into Escape mode.
17.65168 INFO Goes into Track mode.
17.65169 INFO Goes into Escape mode.
17.66824 INFO Goes into Track mode.
17.66825 INFO Goes into Escape mode.
17.68511 INFO Goes into Track mode.
17.68513 INFO Goes into Escape mode.
17.70142 INFO Goes into Track mode.
17.70143 INFO Goes into Escape mode.
17.71792 INFO Goes into Track mode.
17.71793 INFO Goes into Escape mode.
17.75109 INFO Goes into Track mode.
17.75111 INFO Goes into Escape mode.
17.76762 INFO Goes into Track mode.
17.76763 INFO Goes into Escape mode.
17.78429 INFO Goes into Track mode.
17.7843 INFO Goes into Escape mode.
17.80077 INFO Goes into Track mode.
17.80078 INFO Goes into Escape mode.
17.8173 INFO Goes into Track mode.
17.81731 INFO Goes into Escape mode.
17.85044 INFO Goes into Track mode.
17.85045 INFO Goes into Escape mode.
17.86706 INFO Goes into Track mode.
17.86707 INFO Goes into Escape mode.
17.88363 INFO Goes into Track mode.
17.88364 INFO Goes into Escape mode.
17.9003 INFO Goes into Track mode.
17.90031 INFO Goes into Escape mode.
17.91677 INFO Goes into Track mode.
17.91679 INFO Goes into Escape mode.
17.94994 INFO Goes into Track mode.
17.94995 INFO Goes into Escape mode.
17.96651 INFO Goes into Track mode.
17.96652 INFO Goes into Escape mode.
17.98303 INFO Goes into Track mode.
17.98304 INFO Goes into Escape mode.
17.99959 INFO Goes into Track mode.
17.9996 INFO Goes into Escape mode.
18.01614 INFO Goes into Track mode.
18.01616 INFO Goes into Escape mode.
18.04946 INFO Goes into Track mode.
18.05845 INFO Goes into Escape mode.
18.06588 INFO Goes into Track mode.
18.0659 INFO Goes into Escape mode.
18.08242 INFO Goes into Track mode.
18.08244 INFO Goes into Escape mode.
18.09894 INFO Goes into Track mode.
18.09895 INFO Goes into Escape mode.
18.13209 INFO Goes into Track mode.
18.1321 INFO Goes into Escape mode.
18.14866 INFO Goes into Track mode.
18.14868 INFO Goes into Escape mode.
18.16521 INFO Goes into Track mode.
18.16522 INFO Goes into Escape mode.
18.18181 INFO Goes into Track mode.
18.18183 INFO Goes into Escape mode.
18.19835 INFO Goes into Track mode.
18.19836 INFO Goes into Escape mode.
18.23149 INFO Goes into Track mode.
18.2315 INFO Goes into Escape mode.
18.24807 INFO Goes into Track mode.
18.24808 INFO Goes into Escape mode.
18.26473 INFO Goes into Track mode.
22.93659 INFO Goes into Escape mode.
22.96947 INFO Goes into Track mode.
22.96948 INFO Goes into Escape mode.
22.98606 INFO Goes into Track mode.
22.98607 INFO Goes into Escape mode.
23.00272 INFO Goes into Track mode.
23.00273 INFO Goes into Escape mode.
23.01919 INFO Goes into Track mode.
23.0192 INFO Goes into Escape mode.
23.0523 INFO Goes into Track mode.
23.05233 INFO Goes into Escape mode.
23.06884 INFO Goes into Track mode.
23.06886 INFO Goes into Escape mode.
23.08543 INFO Goes into Track mode.
23.08545 INFO Goes into Escape mode.
23.10196 INFO Goes into Track mode.
23.10198 INFO Goes into Escape mode.
23.11856 INFO Goes into Track mode.
23.11858 INFO Goes into Escape mode.
23.15168 INFO Goes into Track mode.
23.1517 INFO Goes into Escape mode.
23.16834 INFO Goes into Track mode.
23.16836 INFO Goes into Escape mode.
23.18483 INFO Goes into Track mode.
23.18485 INFO Goes into Escape mode.
23.20139 INFO Goes into Track mode.
23.2014 INFO Goes into Escape mode.
23.21796 INFO Goes into Track mode.
23.21798 INFO Goes into Escape mode.
23.25106 INFO Goes into Track mode.
23.2511 INFO Goes into Escape mode.
23.26765 INFO Goes into Track mode.
23.26768 INFO Goes into Escape mode.
23.28424 INFO Goes into Track mode.
23.28426 INFO Goes into Escape mode.
23.30078 INFO Goes into Track mode.
23.3008 INFO Goes into Escape mode.
23.31744 INFO Goes into Track mode.
23.31746 INFO Goes into Escape mode.
23.35057 INFO Goes into Track mode.
23.35059 INFO Goes into Escape mode.
23.36706 INFO Goes into Track mode.
23.36708 INFO Goes into Escape mode.
23.38362 INFO Goes into Track mode.
23.38365 INFO Goes into Escape mode.
23.40024 INFO Goes into Track mode.
23.40026 INFO Goes into Escape mode.
23.41675 INFO Goes into Track mode.
23.41678 INFO Goes into Escape mode.
23.44987 INFO Goes into Track mode.
23.44989 INFO Goes into Escape mode.
23.46645 INFO Goes into Track mode.
23.46647 INFO Goes into Escape mode.
23.48314 INFO Goes into Track mode.
23.48316 INFO Goes into Escape mode.
23.49957 INFO Goes into Track mode.
23.49959 INFO Goes into Escape mode.
23.51617 INFO Goes into Track mode.
23.5162 INFO Goes into Escape mode.
23.54927 INFO Goes into Track mode.
23.5493 INFO Goes into Escape mode.
23.56583 INFO Goes into Track mode.
23.56585 INFO Goes into Escape mode.
23.58242 INFO Goes into Track mode.
23.58244 INFO Goes into Escape mode.
23.59896 INFO Goes into Track mode.
23.59898 INFO Goes into Escape mode.
23.6321 INFO Goes into Track mode.
23.63212 INFO Goes into Escape mode.
23.64866 INFO Goes into Track mode.
23.64868 INFO Goes into Escape mode.
23.66524 INFO Goes into Track mode.
23.66526 INFO Goes into Escape mode.
23.68187 INFO Goes into Track mode.
23.68189 INFO Goes into Escape mode.
23.69838 INFO Goes into Track mode.
23.6984 INFO Goes into Escape mode.
23.7315 INFO Goes into Track mode.
23.73152 INFO Goes into Escape mode.
23.74806 INFO Goes into Track mode.
23.74808 INFO Goes into Escape mode.
23.76462 INFO Goes into Track mode.
23.76464 INFO Goes into Escape mode.
23.78122 INFO Goes into Track mode.
23.78125 INFO Goes into Escape mode.
23.79776 INFO Goes into Track mode.
23.79778 INFO Goes into Escape mode.
23.83092 INFO Goes into Track mode.
23.83093 INFO Goes into Escape mode.
23.8475 INFO Goes into Track mode.
23.84752 INFO Goes into Escape mode.
23.86409 INFO Goes into Track mode.
23.86411 INFO Goes into Escape mode.
23.88063 INFO Goes into Track mode.
23.88065 INFO Goes into Escape mode.
23.89722 INFO Goes into Track mode.
23.89723 INFO Goes into Escape mode.
23.93035 INFO Goes into Track mode.
23.93036 INFO Goes into Escape mode.
23.94689 INFO Goes into Track mode.
23.94691 INFO Goes into Escape mode.
23.9637 INFO Goes into Track mode.
23.96371 INFO Goes into Escape mode.
23.98018 INFO Goes into Track mode.
23.98019 INFO Goes into Escape mode.
23.9966 INFO Goes into Track mode.
23.99661 INFO Goes into Escape mode.
24.02975 INFO Goes into Track mode.
24.02976 INFO Goes into Escape mode.
24.04632 INFO Goes into Track mode.
24.04633 INFO Goes into Escape mode.
24.06324 INFO Goes into Track mode.
24.06326 INFO Goes into Escape mode.
24.07948 INFO Goes into Track mode.
24.0795 INFO Goes into Escape mode.
24.09609 INFO Goes into Track mode.
24.0961 INFO Goes into Escape mode.
24.12918 INFO Goes into Track mode.
24.1292 INFO Goes into Escape mode.
24.1461 INFO Goes into Track mode.
24.14611 INFO Goes into Escape mode.
24.16232 INFO Goes into Track mode.
24.16234 INFO Goes into Escape mode.
24.1789 INFO Goes into Track mode.
24.17892 INFO Goes into Escape mode.
24.21203 INFO Goes into Track mode.
24.21204 INFO Goes into Escape mode.
24.22856 INFO Goes into Track mode.
24.22857 INFO Goes into Escape mode.
24.24515 INFO Goes into Track mode.
24.24516 INFO Goes into Escape mode.
24.26172 INFO Goes into Track mode.
24.26173 INFO Goes into Escape mode.
24.27828 INFO Goes into Track mode.
24.27829 INFO Goes into Escape mode.
24.31141 INFO Goes into Track mode.
24.31143 INFO Goes into Escape mode.
24.32797 INFO Goes into Track mode.
24.32799 INFO Goes into Escape mode.
24.34451 INFO Goes into Track mode.
24.34452 INFO Goes into Escape mode.
24.36113 INFO Goes into Track mode.
24.36114 INFO Goes into Escape mode.
24.3777 INFO Goes into Track mode.
24.37771 INFO Goes into Escape mode.
24.41087 INFO Goes into Track mode.
24.41088 INFO Goes into Escape mode.
24.42737 INFO Goes into Track mode.
24.42738 INFO Goes into Escape mode.
24.44392 INFO Goes into Track mode.
24.44394 INFO Goes into Escape mode.
24.46063 INFO Goes into Track mode.
24.46064 INFO Goes into Escape mode.
24.47708 INFO Goes into Track mode.
24.47709 INFO Goes into Escape mode.
24.51023 INFO Goes into Track mode.
24.51024 INFO Goes into Escape mode.
24.52677 INFO Goes into Track mode.
24.52678 INFO Goes into Escape mode.
24.54335 INFO Goes into Track mode.
24.54336 INFO Goes into Escape mode.
24.55993 INFO Goes into Track mode.
24.55994 INFO Goes into Escape mode.
24.57648 INFO Goes into Track mode.
24.57649 INFO Goes into Escape mode.
24.6096 INFO Goes into Track mode.
24.60961 INFO Goes into Escape mode.
24.62627 INFO Goes into Track mode.
36.02398 INFO Goes into Escape mode.
36.04052 INFO Goes into Track mode.
36.04052 INFO Goes into Escape mode.
36.0571 INFO Goes into Track mode.
36.05712 INFO Goes into Escape mode.
36.09024 INFO Goes into Track mode.
36.09025 INFO Goes into Escape mode.
36.10682 INFO Goes into Track mode.
36.10683 INFO Goes into Escape mode.
36.12335 INFO Goes into Track mode.
36.12336 INFO Goes into Escape mode.
36.13991 INFO Goes into Track mode.
36.13992 INFO Goes into Escape mode.
36.15646 INFO Goes into Track mode.
36.15648 INFO Goes into Escape mode.
36.18962 INFO Goes into Track mode.
36.18964 INFO Goes into Escape mode.
36.20616 INFO Goes into Track mode.
36.20618 INFO Goes into Escape mode.
36.22274 INFO Goes into Track mode.
36.22276 INFO Goes into Escape mode.
36.23928 INFO Goes into Track mode.
36.2393 INFO Goes into Escape mode.
36.25586 INFO Goes into Track mode.
36.25587 INFO Goes into Escape mode.
36.28899 INFO Goes into Track mode.
36.28902 INFO Goes into Escape mode.
36.30555 INFO Goes into Track mode.
36.30557 INFO Goes into Escape mode.
36.32213 INFO Goes into Track mode.
36.32215 INFO Goes into Escape mode.
36.33879 INFO Goes into Track mode.
36.33881 INFO Goes into Escape mode.
36.37183 INFO Goes into Track mode.
36.37185 INFO Goes into Escape mode.
36.38838 INFO Goes into Track mode.
36.3884 INFO Goes into Escape mode.
